orf_id	peptide_id	parent_transcript_id	parent_control_id	pfam_accession	pfam_name	parent_domain_start_1based	parent_domain_end_1based	parent_domain_hmm_coverage	retained_aligned_span_fraction	candidate_intervals_1based_inclusive	retention_status	interpretation
orf_b447317e2c56eb078ab27d6afa6a9e8abdd3691bcfa289b96d151b1a9cedb652	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000116641.9	control_58794f5a2029d63653cad2307fcc27858e5599e67afb5a7cbc1cf592ab053f7b	PF25179.2	LMF1_C	404	547	1.0	1.0	[[187, 330]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_7edf3882806b88281cd0bd44a2e0ffc3d52db03af38e0794f00e8e2b2ec5da44	peptide_52c3c3a3a74c40b0b52b57efee49c5c169200cc9ffa5a31ec683837dee43ea18	ENSMUST00000141606.3	control_e8d70028fd6fded1314c6809e48f3e702ac4e89f157f02dad5c7092b75ae575c	PF06762.21	LMF1	51	328	0.992831541218638	0.3057553956834532	[[27, 111]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_7edf3882806b88281cd0bd44a2e0ffc3d52db03af38e0794f00e8e2b2ec5da44	peptide_52c3c3a3a74c40b0b52b57efee49c5c169200cc9ffa5a31ec683837dee43ea18	ENSMUST00000141606.3	control_e8d70028fd6fded1314c6809e48f3e702ac4e89f157f02dad5c7092b75ae575c	PF25179.2	LMF1_C	404	512	0.7553956834532374	1.0	[[187, 295]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_ea4c06caaa102028add1724e8752027151ac978bab58c287a16a9399820367d6	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000063344.15	control_9fc47bf66e2e3018e350b8ee5663992a54099a5853667638c0385531fde0acf8	PF06762.21	LMF1	51	328	0.992831541218638	0.3057553956834532	[[27, 111]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_ea4c06caaa102028add1724e8752027151ac978bab58c287a16a9399820367d6	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000063344.15	control_9fc47bf66e2e3018e350b8ee5663992a54099a5853667638c0385531fde0acf8	PF25179.2	LMF1_C	404	547	1.0	1.0	[[187, 330]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_ea4c06caaa102028add1724e8752027151ac978bab58c287a16a9399820367d6	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	50	166	0.9813084112149533	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_ea4c06caaa102028add1724e8752027151ac978bab58c287a16a9399820367d6	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	220	327	0.9906542056074766	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_ea4c06caaa102028add1724e8752027151ac978bab58c287a16a9399820367d6	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	368	495	0.9813084112149533	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_5331831b7a2881e287a40bb37dfd10101364c67f3fd1231133646554041f7130	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000116641.9	control_58794f5a2029d63653cad2307fcc27858e5599e67afb5a7cbc1cf592ab053f7b	PF06762.21	LMF1	51	328	0.992831541218638	0.3057553956834532	[[27, 111]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_5331831b7a2881e287a40bb37dfd10101364c67f3fd1231133646554041f7130	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000116641.9	control_58794f5a2029d63653cad2307fcc27858e5599e67afb5a7cbc1cf592ab053f7b	PF25179.2	LMF1_C	404	547	1.0	1.0	[[187, 330]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_5331831b7a2881e287a40bb37dfd10101364c67f3fd1231133646554041f7130	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	50	166	0.9813084112149533	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_5331831b7a2881e287a40bb37dfd10101364c67f3fd1231133646554041f7130	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	220	327	0.9906542056074766	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_5331831b7a2881e287a40bb37dfd10101364c67f3fd1231133646554041f7130	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	368	495	0.9813084112149533	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c1f9d1a834809a6a905dcda65f001ec770847063c90fc64bbdbab91944edce44	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	50	166	0.9813084112149533	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c1f9d1a834809a6a905dcda65f001ec770847063c90fc64bbdbab91944edce44	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	220	327	0.9906542056074766	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c1f9d1a834809a6a905dcda65f001ec770847063c90fc64bbdbab91944edce44	peptide_2fa08b3f456b35b634ae9dec88e1161e05e4063bbe185c89f98466c5b35a86b8	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	368	495	0.9813084112149533	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_10e883f341f335d01df2f8f48ff5f45551af9a50fb1f398f1d9170a8a78d7f96	peptide_52c3c3a3a74c40b0b52b57efee49c5c169200cc9ffa5a31ec683837dee43ea18	ENSMUST00000141606.3	control_e8d70028fd6fded1314c6809e48f3e702ac4e89f157f02dad5c7092b75ae575c	PF06762.21	LMF1	51	328	0.992831541218638	0.3057553956834532	[[27, 111]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_10e883f341f335d01df2f8f48ff5f45551af9a50fb1f398f1d9170a8a78d7f96	peptide_52c3c3a3a74c40b0b52b57efee49c5c169200cc9ffa5a31ec683837dee43ea18	ENSMUST00000141606.3	control_e8d70028fd6fded1314c6809e48f3e702ac4e89f157f02dad5c7092b75ae575c	PF25179.2	LMF1_C	404	512	0.7553956834532374	1.0	[[187, 295]]	at_least_90pct_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_10e883f341f335d01df2f8f48ff5f45551af9a50fb1f398f1d9170a8a78d7f96	peptide_52c3c3a3a74c40b0b52b57efee49c5c169200cc9ffa5a31ec683837dee43ea18	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	50	166	0.9813084112149533	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_10e883f341f335d01df2f8f48ff5f45551af9a50fb1f398f1d9170a8a78d7f96	peptide_52c3c3a3a74c40b0b52b57efee49c5c169200cc9ffa5a31ec683837dee43ea18	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	220	327	0.9906542056074766	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_10e883f341f335d01df2f8f48ff5f45551af9a50fb1f398f1d9170a8a78d7f96	peptide_52c3c3a3a74c40b0b52b57efee49c5c169200cc9ffa5a31ec683837dee43ea18	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	368	495	0.9813084112149533	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_1d59a61ca35a3d06851a99a7c609d3a9396b5f32cf9c54aa5255789f06a69686	peptide_d9dadae508e1aba65519f0bec221151e33dd065734ac6bd7d657c57034b61154	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	50	166	0.9813084112149533	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_1d59a61ca35a3d06851a99a7c609d3a9396b5f32cf9c54aa5255789f06a69686	peptide_d9dadae508e1aba65519f0bec221151e33dd065734ac6bd7d657c57034b61154	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	220	327	0.9906542056074766	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_1d59a61ca35a3d06851a99a7c609d3a9396b5f32cf9c54aa5255789f06a69686	peptide_d9dadae508e1aba65519f0bec221151e33dd065734ac6bd7d657c57034b61154	ENSMUST00000167201.2	control_bc24afb36d9714e5814f0713e8c0949a4b43ab6f5c30becf655c8d0866756bd8	PF00565.24	SNase	368	495	0.9813084112149533	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_44b279b4c8a6722e868cc340ba364c38a304598a0025abba80a9930b98fbf773	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000020397.11	control_a9fe5b486c4ac81f7f0aeb38f96655c054001fe0dc947aff0e59cbfb9d65d4c5	PF01423.29	LSM	9	72	0.9696969696969697	0.53125	[[9, 42]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_44b279b4c8a6722e868cc340ba364c38a304598a0025abba80a9930b98fbf773	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000021227.6	control_f15fdd5a01ca37b94165f14daa13514eae09fd8c1019072c4328bff787e065f0	PF00023.37	Ank	43	72	0.9090909090909091	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_44b279b4c8a6722e868cc340ba364c38a304598a0025abba80a9930b98fbf773	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000021227.6	control_f15fdd5a01ca37b94165f14daa13514eae09fd8c1019072c4328bff787e065f0	PF27687.1	ANKRD40_UBL	260	318	0.7916666666666666	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_44b279b4c8a6722e868cc340ba364c38a304598a0025abba80a9930b98fbf773	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000021227.6	control_f15fdd5a01ca37b94165f14daa13514eae09fd8c1019072c4328bff787e065f0	PF12796.14	Ank_2	16	79	0.6666666666666666	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_44b279b4c8a6722e868cc340ba364c38a304598a0025abba80a9930b98fbf773	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000021227.6	control_f15fdd5a01ca37b94165f14daa13514eae09fd8c1019072c4328bff787e065f0	PF13606.13	Ank_3	43	69	0.9032258064516129	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_44b279b4c8a6722e868cc340ba364c38a304598a0025abba80a9930b98fbf773	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000021227.6	control_f15fdd5a01ca37b94165f14daa13514eae09fd8c1019072c4328bff787e065f0	PF13637.13	Ank_4	16	64	0.96	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_94b287595d9354397ed2244ed9c9181c280fc29085555476dad5d15d29563572	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000020397.11	control_a9fe5b486c4ac81f7f0aeb38f96655c054001fe0dc947aff0e59cbfb9d65d4c5	PF01423.29	LSM	9	72	0.9696969696969697	0.53125	[[9, 42]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_94b287595d9354397ed2244ed9c9181c280fc29085555476dad5d15d29563572	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000051221.13	control_3269155a7cc2c74f09aa9cccef7552b73df20335c070de595e7d78f61b2f4653	PF00023.37	Ank	43	72	0.9090909090909091	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_94b287595d9354397ed2244ed9c9181c280fc29085555476dad5d15d29563572	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000051221.13	control_3269155a7cc2c74f09aa9cccef7552b73df20335c070de595e7d78f61b2f4653	PF27687.1	ANKRD40_UBL	260	317	0.7777777777777778	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_94b287595d9354397ed2244ed9c9181c280fc29085555476dad5d15d29563572	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000051221.13	control_3269155a7cc2c74f09aa9cccef7552b73df20335c070de595e7d78f61b2f4653	PF12796.14	Ank_2	16	79	0.6666666666666666	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_94b287595d9354397ed2244ed9c9181c280fc29085555476dad5d15d29563572	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000051221.13	control_3269155a7cc2c74f09aa9cccef7552b73df20335c070de595e7d78f61b2f4653	PF13606.13	Ank_3	43	69	0.9032258064516129	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_94b287595d9354397ed2244ed9c9181c280fc29085555476dad5d15d29563572	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000051221.13	control_3269155a7cc2c74f09aa9cccef7552b73df20335c070de595e7d78f61b2f4653	PF13637.13	Ank_4	16	64	0.96	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c6447545049b6c6c64c5d1a846dd25724695d8879d4edfa22e0aabfd8a9c5b4c	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000020397.11	control_a9fe5b486c4ac81f7f0aeb38f96655c054001fe0dc947aff0e59cbfb9d65d4c5	PF01423.29	LSM	9	72	0.9696969696969697	0.53125	[[9, 42]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c6447545049b6c6c64c5d1a846dd25724695d8879d4edfa22e0aabfd8a9c5b4c	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000107818.9	control_47d60f8793c8bba7de2eeafd23e477f43ead3931a188d950aeb2821bb3282a35	PF00023.37	Ank	43	72	0.9090909090909091	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c6447545049b6c6c64c5d1a846dd25724695d8879d4edfa22e0aabfd8a9c5b4c	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000107818.9	control_47d60f8793c8bba7de2eeafd23e477f43ead3931a188d950aeb2821bb3282a35	PF27687.1	ANKRD40_UBL	260	333	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c6447545049b6c6c64c5d1a846dd25724695d8879d4edfa22e0aabfd8a9c5b4c	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000107818.9	control_47d60f8793c8bba7de2eeafd23e477f43ead3931a188d950aeb2821bb3282a35	PF12796.14	Ank_2	16	79	0.6666666666666666	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c6447545049b6c6c64c5d1a846dd25724695d8879d4edfa22e0aabfd8a9c5b4c	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000107818.9	control_47d60f8793c8bba7de2eeafd23e477f43ead3931a188d950aeb2821bb3282a35	PF13606.13	Ank_3	43	69	0.9032258064516129	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_c6447545049b6c6c64c5d1a846dd25724695d8879d4edfa22e0aabfd8a9c5b4c	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000107818.9	control_47d60f8793c8bba7de2eeafd23e477f43ead3931a188d950aeb2821bb3282a35	PF13637.13	Ank_4	16	64	0.96	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_21f0722d79774b94a1a42a8ba998b25aaa10f01f06a9cfbd1b30eb01db64d8ac	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000021227.6	control_f15fdd5a01ca37b94165f14daa13514eae09fd8c1019072c4328bff787e065f0	PF00023.37	Ank	43	72	0.9090909090909091	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_21f0722d79774b94a1a42a8ba998b25aaa10f01f06a9cfbd1b30eb01db64d8ac	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000021227.6	control_f15fdd5a01ca37b94165f14daa13514eae09fd8c1019072c4328bff787e065f0	PF27687.1	ANKRD40_UBL	260	318	0.7916666666666666	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_21f0722d79774b94a1a42a8ba998b25aaa10f01f06a9cfbd1b30eb01db64d8ac	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000021227.6	control_f15fdd5a01ca37b94165f14daa13514eae09fd8c1019072c4328bff787e065f0	PF12796.14	Ank_2	16	79	0.6666666666666666	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_21f0722d79774b94a1a42a8ba998b25aaa10f01f06a9cfbd1b30eb01db64d8ac	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000021227.6	control_f15fdd5a01ca37b94165f14daa13514eae09fd8c1019072c4328bff787e065f0	PF13606.13	Ank_3	43	69	0.9032258064516129	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_21f0722d79774b94a1a42a8ba998b25aaa10f01f06a9cfbd1b30eb01db64d8ac	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000021227.6	control_f15fdd5a01ca37b94165f14daa13514eae09fd8c1019072c4328bff787e065f0	PF13637.13	Ank_4	16	64	0.96	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_21f0722d79774b94a1a42a8ba998b25aaa10f01f06a9cfbd1b30eb01db64d8ac	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000220229.2	control_eed55b2bcdf49c8357913dc61721603d699dca5dcff90fab2ecfd208a18a8d5c	PF01423.29	LSM	9	59	0.7727272727272727	0.6666666666666666	[[9, 42]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_d3fcac55e59faee40dcc14ab424c65f4f89dca235b662ce548ba02165a392342	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000051221.13	control_3269155a7cc2c74f09aa9cccef7552b73df20335c070de595e7d78f61b2f4653	PF00023.37	Ank	43	72	0.9090909090909091	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_d3fcac55e59faee40dcc14ab424c65f4f89dca235b662ce548ba02165a392342	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000051221.13	control_3269155a7cc2c74f09aa9cccef7552b73df20335c070de595e7d78f61b2f4653	PF27687.1	ANKRD40_UBL	260	317	0.7777777777777778	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_d3fcac55e59faee40dcc14ab424c65f4f89dca235b662ce548ba02165a392342	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000051221.13	control_3269155a7cc2c74f09aa9cccef7552b73df20335c070de595e7d78f61b2f4653	PF12796.14	Ank_2	16	79	0.6666666666666666	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_d3fcac55e59faee40dcc14ab424c65f4f89dca235b662ce548ba02165a392342	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000051221.13	control_3269155a7cc2c74f09aa9cccef7552b73df20335c070de595e7d78f61b2f4653	PF13606.13	Ank_3	43	69	0.9032258064516129	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_d3fcac55e59faee40dcc14ab424c65f4f89dca235b662ce548ba02165a392342	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000051221.13	control_3269155a7cc2c74f09aa9cccef7552b73df20335c070de595e7d78f61b2f4653	PF13637.13	Ank_4	16	64	0.96	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_d3fcac55e59faee40dcc14ab424c65f4f89dca235b662ce548ba02165a392342	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000220229.2	control_eed55b2bcdf49c8357913dc61721603d699dca5dcff90fab2ecfd208a18a8d5c	PF01423.29	LSM	9	59	0.7727272727272727	0.6666666666666666	[[9, 42]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_dfde784e65b9662c6be9ed84503a7288f451d7d0e4d6df9dd964ba53d29406f5	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000107818.9	control_47d60f8793c8bba7de2eeafd23e477f43ead3931a188d950aeb2821bb3282a35	PF00023.37	Ank	43	72	0.9090909090909091	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_dfde784e65b9662c6be9ed84503a7288f451d7d0e4d6df9dd964ba53d29406f5	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000107818.9	control_47d60f8793c8bba7de2eeafd23e477f43ead3931a188d950aeb2821bb3282a35	PF27687.1	ANKRD40_UBL	260	333	1.0	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_dfde784e65b9662c6be9ed84503a7288f451d7d0e4d6df9dd964ba53d29406f5	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000107818.9	control_47d60f8793c8bba7de2eeafd23e477f43ead3931a188d950aeb2821bb3282a35	PF12796.14	Ank_2	16	79	0.6666666666666666	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_dfde784e65b9662c6be9ed84503a7288f451d7d0e4d6df9dd964ba53d29406f5	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000107818.9	control_47d60f8793c8bba7de2eeafd23e477f43ead3931a188d950aeb2821bb3282a35	PF13606.13	Ank_3	43	69	0.9032258064516129	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_dfde784e65b9662c6be9ed84503a7288f451d7d0e4d6df9dd964ba53d29406f5	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000107818.9	control_47d60f8793c8bba7de2eeafd23e477f43ead3931a188d950aeb2821bb3282a35	PF13637.13	Ank_4	16	64	0.96	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_dfde784e65b9662c6be9ed84503a7288f451d7d0e4d6df9dd964ba53d29406f5	peptide_00fb8657255fb894315401cecb9ab9e3047ef7b3d1f0d35d357663269780201c	ENSMUST00000220229.2	control_eed55b2bcdf49c8357913dc61721603d699dca5dcff90fab2ecfd208a18a8d5c	PF01423.29	LSM	9	59	0.7727272727272727	0.6666666666666666	[[9, 42]]	partial_parent_aligned_span	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
orf_3642fae708d9f52d6f2dfb6d73d7e5f8817d2c26b98a8cfedcd3078f7a51777f	peptide_97d9bcc0b34c7caa43656e7e2bf23f1b94c25ff9edfee400a71f5b9bed81655c	ENSMUST00000028909.5	control_e540b647e3f4fefc066c7ba28dc6566e9738a8ccf862180d81cd6484be6aeeca	PF00787.30	PX	56	168	0.9761904761904762	0.0	[]	no_parent_aligned_span_retained	exact_canonical_sequence_overlap_not_domain_folding_or_function_validation
