peptide_id	region	mean_f_idr	min_f_idr	max_f_idr	n_hypotheses
peptide_7c620433a33c479bd09812150c15d2e0accd796c3cd40b057543080302fe009b	parent_b_upstream_of_annotated_CDS	1.0	1.0	1.0	2
peptide_7df335ea49a94c8f5c9e1f78714ff1b12179161c2dcda1c47dc2059434ec5453	junction_split_codon	0.0	0.0	0.0	1
peptide_7df335ea49a94c8f5c9e1f78714ff1b12179161c2dcda1c47dc2059434ec5453	junction_window	0.0	0.0	0.0	1
peptide_7df335ea49a94c8f5c9e1f78714ff1b12179161c2dcda1c47dc2059434ec5453	parent_a_canonical	0.14705882352941177	0.14705882352941177	0.14705882352941177	1
peptide_7df335ea49a94c8f5c9e1f78714ff1b12179161c2dcda1c47dc2059434ec5453	parent_b_canonical	0.046413502109704644	0.046413502109704644	0.046413502109704644	1
peptide_83e70cbd623cb2f7b5d79b5782f40681b07246f0010b053184a440fd9cafd420	junction_split_codon	1.0	1.0	1.0	1
peptide_83e70cbd623cb2f7b5d79b5782f40681b07246f0010b053184a440fd9cafd420	junction_window	0.5483870967741935	0.5483870967741935	0.5483870967741935	1
peptide_83e70cbd623cb2f7b5d79b5782f40681b07246f0010b053184a440fd9cafd420	parent_a_canonical	0.7801418439716312	0.7801418439716312	0.7801418439716312	1
peptide_83e70cbd623cb2f7b5d79b5782f40681b07246f0010b053184a440fd9cafd420	parent_b_unannotated_CDS	1.0	1.0	1.0	1
peptide_899325e73395c7c25bfb100e110524886b8177bae90a0ab97604b66f4b77da1e	junction_split_codon	0.0	0.0	0.0	4
peptide_899325e73395c7c25bfb100e110524886b8177bae90a0ab97604b66f4b77da1e	junction_window	0.0	0.0	0.0	4
peptide_899325e73395c7c25bfb100e110524886b8177bae90a0ab97604b66f4b77da1e	parent_a_canonical	0.0	0.0	0.0	4
peptide_899325e73395c7c25bfb100e110524886b8177bae90a0ab97604b66f4b77da1e	parent_b_out_of_frame	0.6026785714285714	0.5625	0.6428571428571429	4
peptide_899325e73395c7c25bfb100e110524886b8177bae90a0ab97604b66f4b77da1e	parent_b_upstream_of_annotated_CDS	0.0	0.0	0.0	2
peptide_8ed300036e2828567d72b2c567b47b1fa8d40ab9f289820204bdeaf3a18588ec	junction_split_codon	0.0	0.0	0.0	2
peptide_8ed300036e2828567d72b2c567b47b1fa8d40ab9f289820204bdeaf3a18588ec	junction_window	0.03225806451612903	0.03225806451612903	0.03225806451612903	2
peptide_8ed300036e2828567d72b2c567b47b1fa8d40ab9f289820204bdeaf3a18588ec	parent_a_canonical	0.0	0.0	0.0	2
peptide_8ed300036e2828567d72b2c567b47b1fa8d40ab9f289820204bdeaf3a18588ec	parent_b_canonical	0.13636363636363635	0.13636363636363635	0.13636363636363635	2
peptide_8f6c0816b17ee55076c61cdf4c826cc1643979392efca5fb4467a8a9f9ace991	junction_window	1.0	1.0	1.0	3
peptide_8f6c0816b17ee55076c61cdf4c826cc1643979392efca5fb4467a8a9f9ace991	parent_a_canonical	0.19439366240097503	0.19439366240097503	0.19439366240097503	3
peptide_8f6c0816b17ee55076c61cdf4c826cc1643979392efca5fb4467a8a9f9ace991	parent_b_out_of_frame	1.0	1.0	1.0	2
peptide_8f6c0816b17ee55076c61cdf4c826cc1643979392efca5fb4467a8a9f9ace991	parent_b_unannotated_CDS	1.0	1.0	1.0	1
peptide_91b6c2354036f74992cb5f2520a3614bb2b0ecc3feab662dbb7e791accc4b3b7	junction_split_codon	0.0	0.0	0.0	4
peptide_91b6c2354036f74992cb5f2520a3614bb2b0ecc3feab662dbb7e791accc4b3b7	junction_window	0.25806451612903225	0.25806451612903225	0.25806451612903225	4
peptide_91b6c2354036f74992cb5f2520a3614bb2b0ecc3feab662dbb7e791accc4b3b7	parent_a_canonical	0.20359281437125748	0.20359281437125748	0.20359281437125748	4
peptide_91b6c2354036f74992cb5f2520a3614bb2b0ecc3feab662dbb7e791accc4b3b7	parent_b_canonical	0.8444444444444444	0.8444444444444444	0.8444444444444444	4
peptide_93da00c13b107cc869cc2d289cf4367dc03321113f2a152598e850d7d560bc26	junction_window	0.2	0.2	0.2	2
peptide_93da00c13b107cc869cc2d289cf4367dc03321113f2a152598e850d7d560bc26	parent_a_canonical	0.6538461538461539	0.6538461538461539	0.6538461538461539	2
peptide_93da00c13b107cc869cc2d289cf4367dc03321113f2a152598e850d7d560bc26	parent_b_unannotated_CDS	0.0	0.0	0.0	2
peptide_941a6aaa0baa0c154a997e323bb1854d5a7c68dff56aa42048153300cd054f46	junction_split_codon	0.0	0.0	0.0	2
peptide_941a6aaa0baa0c154a997e323bb1854d5a7c68dff56aa42048153300cd054f46	junction_window	0.1935483870967742	0.1935483870967742	0.1935483870967742	2
peptide_941a6aaa0baa0c154a997e323bb1854d5a7c68dff56aa42048153300cd054f46	parent_a_canonical	0.027972027972027972	0.027972027972027972	0.027972027972027972	2
peptide_941a6aaa0baa0c154a997e323bb1854d5a7c68dff56aa42048153300cd054f46	parent_b_canonical	0.11157894736842106	0.11157894736842106	0.11157894736842106	2
peptide_943a44d804f94e54bf2d98cb10a55b9c7b86d0d2e468bb94b83b42c794cd9ccf	junction_split_codon	1.0	1.0	1.0	12
peptide_943a44d804f94e54bf2d98cb10a55b9c7b86d0d2e468bb94b83b42c794cd9ccf	junction_window	1.0	1.0	1.0	12
peptide_943a44d804f94e54bf2d98cb10a55b9c7b86d0d2e468bb94b83b42c794cd9ccf	parent_a_canonical	1.0	1.0	1.0	12
peptide_943a44d804f94e54bf2d98cb10a55b9c7b86d0d2e468bb94b83b42c794cd9ccf	parent_b_canonical	0.7054794520547946	0.7054794520547946	0.7054794520547946	12
peptide_94aa7d8429095a2d18c299c1632f8bb7095fbd800ffddb34c2611bcfc8fdeac7	junction_window	0.0	0.0	0.0	1
peptide_94aa7d8429095a2d18c299c1632f8bb7095fbd800ffddb34c2611bcfc8fdeac7	parent_a_canonical	0.0	0.0	0.0	1
peptide_94aa7d8429095a2d18c299c1632f8bb7095fbd800ffddb34c2611bcfc8fdeac7	parent_b_canonical	0.0	0.0	0.0	1
peptide_953ba92bc1f4c477e39df8169492d7ef48e7bbc46569bb4073b795e64edbb4ee	junction_window	0.0	0.0	0.0	1
peptide_953ba92bc1f4c477e39df8169492d7ef48e7bbc46569bb4073b795e64edbb4ee	parent_a_canonical	0.16326530612244897	0.16326530612244897	0.16326530612244897	1
peptide_953ba92bc1f4c477e39df8169492d7ef48e7bbc46569bb4073b795e64edbb4ee	parent_b_out_of_frame	0.80078125	0.80078125	0.80078125	1
peptide_97d9bcc0b34c7caa43656e7e2bf23f1b94c25ff9edfee400a71f5b9bed81655c	junction_window	0.23333333333333334	0.23333333333333334	0.23333333333333334	2
peptide_97d9bcc0b34c7caa43656e7e2bf23f1b94c25ff9edfee400a71f5b9bed81655c	parent_a_canonical	0.5294117647058824	0.5294117647058824	0.5294117647058824	2
peptide_97d9bcc0b34c7caa43656e7e2bf23f1b94c25ff9edfee400a71f5b9bed81655c	parent_b_canonical	0.0	0.0	0.0	2
peptide_995610c8b20c13f099e69762a68583e23fac1924d42e96a1468586f9b62a1509	junction_window	0.2	0.2	0.2	2
peptide_995610c8b20c13f099e69762a68583e23fac1924d42e96a1468586f9b62a1509	parent_a_canonical	0.5384615384615384	0.5384615384615384	0.5384615384615384	2
peptide_995610c8b20c13f099e69762a68583e23fac1924d42e96a1468586f9b62a1509	parent_b_canonical	0.0	0.0	0.0	2
peptide_998ad695623bf53e5df81e435ea3b908f303040afcdd165c52d53905a3ae1120	junction_window	0.0	0.0	0.0	1
peptide_998ad695623bf53e5df81e435ea3b908f303040afcdd165c52d53905a3ae1120	parent_a_canonical	0.678391959798995	0.678391959798995	0.678391959798995	1
peptide_998ad695623bf53e5df81e435ea3b908f303040afcdd165c52d53905a3ae1120	parent_b_canonical	0.0	0.0	0.0	1
peptide_9a99577ea77e93a51bb896132001fac6caa242ee517a62995ddef9d39a72f54a	junction_split_codon	0.0	0.0	0.0	4
peptide_9a99577ea77e93a51bb896132001fac6caa242ee517a62995ddef9d39a72f54a	junction_window	0.0	0.0	0.0	4
peptide_9a99577ea77e93a51bb896132001fac6caa242ee517a62995ddef9d39a72f54a	parent_a_canonical	0.1491395793499044	0.1491395793499044	0.1491395793499044	4
peptide_9a99577ea77e93a51bb896132001fac6caa242ee517a62995ddef9d39a72f54a	parent_b_canonical	0.0	0.0	0.0	4
peptide_9a99577ea77e93a51bb896132001fac6caa242ee517a62995ddef9d39a72f54a	parent_b_upstream_of_annotated_CDS	0.0	0.0	0.0	4
peptide_9cdb44bee5cfb950ceb681f58e9b980aa86b1a24eba968a18e738743ad144b62	junction_window	0.0	0.0	0.0	3
peptide_9cdb44bee5cfb950ceb681f58e9b980aa86b1a24eba968a18e738743ad144b62	parent_a_canonical	0.2333333333333333	0.23333333333333334	0.23333333333333334	3
peptide_9cdb44bee5cfb950ceb681f58e9b980aa86b1a24eba968a18e738743ad144b62	parent_b_out_of_frame	0.0	0.0	0.0	1
peptide_9cdb44bee5cfb950ceb681f58e9b980aa86b1a24eba968a18e738743ad144b62	parent_b_unannotated_CDS	0.0	0.0	0.0	2
peptide_9f2fe14fa088a9dd84d07165dad30bd8c00b45f2a19df50ed275a955ec4f7d82	junction_split_codon	1.0	1.0	1.0	52
peptide_9f2fe14fa088a9dd84d07165dad30bd8c00b45f2a19df50ed275a955ec4f7d82	junction_window	1.0	1.0	1.0	52
peptide_9f2fe14fa088a9dd84d07165dad30bd8c00b45f2a19df50ed275a955ec4f7d82	parent_a_canonical	1.0	1.0	1.0	52
peptide_9f2fe14fa088a9dd84d07165dad30bd8c00b45f2a19df50ed275a955ec4f7d82	parent_b_out_of_frame	1.0	1.0	1.0	26
peptide_9f2fe14fa088a9dd84d07165dad30bd8c00b45f2a19df50ed275a955ec4f7d82	parent_b_unannotated_CDS	1.0	1.0	1.0	26
peptide_a2af17ae967680398fa5c75808451b0172e3946c43756c9174369641d75165ca	junction_window	0.3333333333333333	0.3333333333333333	0.3333333333333333	1
peptide_a2af17ae967680398fa5c75808451b0172e3946c43756c9174369641d75165ca	parent_a_canonical	0.31170662905500707	0.31170662905500707	0.31170662905500707	1
peptide_a2af17ae967680398fa5c75808451b0172e3946c43756c9174369641d75165ca	parent_b_unannotated_CDS	0.0	0.0	0.0	1
peptide_a59d7915e3ec361c0f32f4047df2746ab1fe653e0c6afa2cce32d8136e25201b	junction_split_codon	1.0	1.0	1.0	1
peptide_a59d7915e3ec361c0f32f4047df2746ab1fe653e0c6afa2cce32d8136e25201b	junction_window	1.0	1.0	1.0	1
peptide_a59d7915e3ec361c0f32f4047df2746ab1fe653e0c6afa2cce32d8136e25201b	parent_a_canonical	0.7671957671957672	0.7671957671957672	0.7671957671957672	1
peptide_a59d7915e3ec361c0f32f4047df2746ab1fe653e0c6afa2cce32d8136e25201b	parent_b_out_of_frame	1.0	1.0	1.0	1
peptide_a70d2373112bb0cf390a66c6914c839458bd0e2056b6d6e8cf928657ca6fe52a	junction_split_codon	0.0	0.0	0.0	2
peptide_a70d2373112bb0cf390a66c6914c839458bd0e2056b6d6e8cf928657ca6fe52a	junction_window	0.45161290322580644	0.45161290322580644	0.45161290322580644	2
peptide_a70d2373112bb0cf390a66c6914c839458bd0e2056b6d6e8cf928657ca6fe52a	parent_a_canonical	0.5495495495495496	0.5495495495495496	0.5495495495495496	2
peptide_a70d2373112bb0cf390a66c6914c839458bd0e2056b6d6e8cf928657ca6fe52a	parent_b_canonical	0.6766169154228856	0.6766169154228856	0.6766169154228856	2
peptide_a770a3d08a3c20be0ee4337c7f52e7cc1544867922827d0624e6380bf3fea14c	junction_split_codon	0.0	0.0	0.0	2
peptide_a770a3d08a3c20be0ee4337c7f52e7cc1544867922827d0624e6380bf3fea14c	junction_window	0.03225806451612903	0.03225806451612903	0.03225806451612903	2
peptide_a770a3d08a3c20be0ee4337c7f52e7cc1544867922827d0624e6380bf3fea14c	parent_a_canonical	0.0	0.0	0.0	2
peptide_a770a3d08a3c20be0ee4337c7f52e7cc1544867922827d0624e6380bf3fea14c	parent_b_unannotated_CDS	0.6888888888888889	0.6888888888888889	0.6888888888888889	2
peptide_a7c61936d86fa6f47cd92c1dd11e03d5a0ccb281c6f51a33ccc8ce02bbcec48a	junction_window	0.0	0.0	0.0	2
peptide_a7c61936d86fa6f47cd92c1dd11e03d5a0ccb281c6f51a33ccc8ce02bbcec48a	parent_a_canonical	0.5	0.5	0.5	2
peptide_a7c61936d86fa6f47cd92c1dd11e03d5a0ccb281c6f51a33ccc8ce02bbcec48a	parent_b_out_of_frame	0.0	0.0	0.0	2
peptide_a95d8cbc1b3c1c36209d70ae0aa0ceccfc7c47c9f4f3aa6cfe4290b5d6b39426	junction_window	0.26666666666666666	0.26666666666666666	0.26666666666666666	2
peptide_a95d8cbc1b3c1c36209d70ae0aa0ceccfc7c47c9f4f3aa6cfe4290b5d6b39426	parent_a_canonical	0.2768361581920904	0.2768361581920904	0.2768361581920904	2
peptide_a95d8cbc1b3c1c36209d70ae0aa0ceccfc7c47c9f4f3aa6cfe4290b5d6b39426	parent_b_canonical	0.06896551724137931	0.06896551724137931	0.06896551724137931	2
peptide_ac4b4182244b5a4567212afe1127bbb1070da7a018d7dc75c9a8043fc6d88c8a	junction_split_codon	0.0	0.0	0.0	5
peptide_ac4b4182244b5a4567212afe1127bbb1070da7a018d7dc75c9a8043fc6d88c8a	junction_window	0.06451612903225806	0.06451612903225806	0.06451612903225806	5
peptide_ac4b4182244b5a4567212afe1127bbb1070da7a018d7dc75c9a8043fc6d88c8a	parent_a_canonical	0.4871794871794871	0.48717948717948717	0.48717948717948717	5
peptide_ac4b4182244b5a4567212afe1127bbb1070da7a018d7dc75c9a8043fc6d88c8a	parent_b_canonical	0.15306122448979592	0.15306122448979592	0.15306122448979592	5
peptide_ad78f740e929300252b49c120f9ddbbb1f8e475cc6f925f94b1664050843b25b	junction_split_codon	1.0	1.0	1.0	3
peptide_ad78f740e929300252b49c120f9ddbbb1f8e475cc6f925f94b1664050843b25b	junction_window	0.7741935483870966	0.7741935483870968	0.7741935483870968	3
peptide_ad78f740e929300252b49c120f9ddbbb1f8e475cc6f925f94b1664050843b25b	parent_a_canonical	0.32298136645962733	0.32298136645962733	0.32298136645962733	3
peptide_ad78f740e929300252b49c120f9ddbbb1f8e475cc6f925f94b1664050843b25b	parent_b_canonical	0.48125	0.48125	0.48125	3
peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	junction_window	0.4444444444444444	0.4444444444444444	0.4444444444444444	4
peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	parent_a_canonical	0.2713178294573643	0.2713178294573643	0.2713178294573643	4
peptide_b0d22e27937167cce8168e89f2f47683b4ada96ad48b9ebb22e347b9e99abcb8	parent_b_out_of_frame	1.0	1.0	1.0	4
peptide_b0f7012915787af8c78d24c3b962bedf5ff153a837d9fe4c4783341713813c3b	junction_window	0.0	0.0	0.0	2
peptide_b0f7012915787af8c78d24c3b962bedf5ff153a837d9fe4c4783341713813c3b	parent_a_canonical	0.3595505617977528	0.3595505617977528	0.3595505617977528	2
peptide_b0f7012915787af8c78d24c3b962bedf5ff153a837d9fe4c4783341713813c3b	parent_b_canonical	0.0	0.0	0.0	1
peptide_b0f7012915787af8c78d24c3b962bedf5ff153a837d9fe4c4783341713813c3b	parent_b_unannotated_CDS	0.0	0.0	0.0	1
peptide_b38a46e68fa112ecb3d07b06ff9f3c00cfbcb19b8f9098cd396c99a0030c80ca	junction_split_codon	1.0	1.0	1.0	4
peptide_b38a46e68fa112ecb3d07b06ff9f3c00cfbcb19b8f9098cd396c99a0030c80ca	junction_window	1.0	1.0	1.0	4
peptide_b38a46e68fa112ecb3d07b06ff9f3c00cfbcb19b8f9098cd396c99a0030c80ca	parent_a_canonical	1.0	1.0	1.0	4
peptide_b38a46e68fa112ecb3d07b06ff9f3c00cfbcb19b8f9098cd396c99a0030c80ca	parent_b_out_of_frame	1.0	1.0	1.0	2
peptide_b38a46e68fa112ecb3d07b06ff9f3c00cfbcb19b8f9098cd396c99a0030c80ca	parent_b_unannotated_CDS	1.0	1.0	1.0	2
peptide_b47acaaa34041c15379dbe15991643dd9960fe076300fb7a0b59cf4254e923c5	junction_window	0.3	0.3	0.3	2
peptide_b47acaaa34041c15379dbe15991643dd9960fe076300fb7a0b59cf4254e923c5	parent_a_canonical	0.29619181946403383	0.29619181946403383	0.29619181946403383	2
peptide_b47acaaa34041c15379dbe15991643dd9960fe076300fb7a0b59cf4254e923c5	parent_b_canonical	0.06896551724137931	0.06896551724137931	0.06896551724137931	2
peptide_b537f99b45ff96dfbe025055a4ef53a4d336495d89f7355a3e01399abae3638e	junction_window	0.0	0.0	0.0	1
peptide_b537f99b45ff96dfbe025055a4ef53a4d336495d89f7355a3e01399abae3638e	parent_a_canonical	0.660952380952381	0.660952380952381	0.660952380952381	1
peptide_b537f99b45ff96dfbe025055a4ef53a4d336495d89f7355a3e01399abae3638e	parent_b_canonical	0.0	0.0	0.0	1
peptide_bb6a0efabb44c22429af8b146d72d3eae65afa0851fc1b4f46e83997a65ef711	junction_split_codon	0.0	0.0	0.0	1
peptide_bb6a0efabb44c22429af8b146d72d3eae65afa0851fc1b4f46e83997a65ef711	junction_window	0.0	0.0	0.0	1
peptide_bb6a0efabb44c22429af8b146d72d3eae65afa0851fc1b4f46e83997a65ef711	parent_a_canonical	0.8333333333333334	0.8333333333333334	0.8333333333333334	1
peptide_bb6a0efabb44c22429af8b146d72d3eae65afa0851fc1b4f46e83997a65ef711	parent_b_canonical	0.0975609756097561	0.0975609756097561	0.0975609756097561	1
peptide_bb6d915a079cd22e4c6146fd7fd974ece5af6779270aa276b58776d32193b5a9	junction_window	0.0	0.0	0.0	2
peptide_bb6d915a079cd22e4c6146fd7fd974ece5af6779270aa276b58776d32193b5a9	parent_a_canonical	0.0	0.0	0.0	2
peptide_bb6d915a079cd22e4c6146fd7fd974ece5af6779270aa276b58776d32193b5a9	parent_b_canonical	0.018867924528301886	0.018867924528301886	0.018867924528301886	2
peptide_bbc2f45c39296a9aaa3ba800100e72663162ae08390a550a054bad367a2fc139	junction_split_codon	0.0	0.0	0.0	1
peptide_bbc2f45c39296a9aaa3ba800100e72663162ae08390a550a054bad367a2fc139	junction_window	0.1935483870967742	0.1935483870967742	0.1935483870967742	1
peptide_bbc2f45c39296a9aaa3ba800100e72663162ae08390a550a054bad367a2fc139	parent_a_canonical	0.7352941176470589	0.7352941176470589	0.7352941176470589	1
peptide_bbc2f45c39296a9aaa3ba800100e72663162ae08390a550a054bad367a2fc139	parent_b_canonical	0.0	0.0	0.0	1
peptide_bcd139b19630cb31f3a89703fedd00936138336ed28e45f87045ef3f8222c90c	junction_split_codon	0.0	0.0	0.0	2
peptide_bcd139b19630cb31f3a89703fedd00936138336ed28e45f87045ef3f8222c90c	junction_window	0.0	0.0	0.0	2
peptide_bcd139b19630cb31f3a89703fedd00936138336ed28e45f87045ef3f8222c90c	parent_a_canonical	0.4961832061068702	0.4961832061068702	0.4961832061068702	2
peptide_bcd139b19630cb31f3a89703fedd00936138336ed28e45f87045ef3f8222c90c	parent_b_canonical	0.1326530612244898	0.1326530612244898	0.1326530612244898	2
peptide_c1948a8a77f5ea08c4d36a01e0245baa0c8132908e8bbe8e9ad8f218c1c8b54f	junction_split_codon	0.0	0.0	0.0	1
peptide_c1948a8a77f5ea08c4d36a01e0245baa0c8132908e8bbe8e9ad8f218c1c8b54f	junction_window	0.0	0.0	0.0	1
peptide_c1948a8a77f5ea08c4d36a01e0245baa0c8132908e8bbe8e9ad8f218c1c8b54f	parent_a_canonical	0.12941176470588237	0.12941176470588237	0.12941176470588237	1
peptide_c1948a8a77f5ea08c4d36a01e0245baa0c8132908e8bbe8e9ad8f218c1c8b54f	parent_b_canonical	0.046413502109704644	0.046413502109704644	0.046413502109704644	1
peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	junction_split_codon	0.0	0.0	0.0	4
peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	junction_window	0.0	0.0	0.0	4
peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	parent_a_canonical	0.8518518518518519	0.8518518518518519	0.8518518518518519	4
peptide_c5aa1181f378e8535d24133e7306de2fee0a8ffef0f3b5dd13badc5dd4a2c962	parent_b_canonical	0.18236472945891782	0.18236472945891782	0.18236472945891782	4
peptide_c616ef8758452c5c28c9c0ea6d2c5c5a1ea47daff6a1c63c1664c595ab5fdc6f	junction_window	0.0	0.0	0.0	2
peptide_c616ef8758452c5c28c9c0ea6d2c5c5a1ea47daff6a1c63c1664c595ab5fdc6f	parent_a_canonical	0.573170731707317	0.573170731707317	0.573170731707317	2
peptide_c616ef8758452c5c28c9c0ea6d2c5c5a1ea47daff6a1c63c1664c595ab5fdc6f	parent_b_canonical	0.45161290322580644	0.45161290322580644	0.45161290322580644	2
peptide_c7cbaf05452f930ea271c4310d7d53eb7a94d31003d4692c42f7a9310278a184	junction_split_codon	0.0	0.0	0.0	1
peptide_c7cbaf05452f930ea271c4310d7d53eb7a94d31003d4692c42f7a9310278a184	junction_window	0.0967741935483871	0.0967741935483871	0.0967741935483871	1
peptide_c7cbaf05452f930ea271c4310d7d53eb7a94d31003d4692c42f7a9310278a184	parent_a_canonical	0.6938775510204082	0.6938775510204082	0.6938775510204082	1
peptide_c7cbaf05452f930ea271c4310d7d53eb7a94d31003d4692c42f7a9310278a184	parent_b_canonical	0.15816326530612246	0.15816326530612246	0.15816326530612246	1
peptide_c9bd32c51697562e4682682f7973836127065d644b434e46336cf1b16be4ca7f	junction_window	0.0	0.0	0.0	8
peptide_c9bd32c51697562e4682682f7973836127065d644b434e46336cf1b16be4ca7f	parent_a_canonical	0.1	0.1	0.1	8
peptide_c9bd32c51697562e4682682f7973836127065d644b434e46336cf1b16be4ca7f	parent_b_canonical	0.0	0.0	0.0	2
peptide_c9bd32c51697562e4682682f7973836127065d644b434e46336cf1b16be4ca7f	parent_b_out_of_frame	0.0	0.0	0.0	2
peptide_c9bd32c51697562e4682682f7973836127065d644b434e46336cf1b16be4ca7f	parent_b_unannotated_CDS	0.0	0.0	0.0	4
peptide_c9c43436c7d475fe18a20917c549cfe6185e1ef612cbff65fd8e6e8905429253	junction_window	0.0	0.0	0.0	2
peptide_c9c43436c7d475fe18a20917c549cfe6185e1ef612cbff65fd8e6e8905429253	parent_a_canonical	0.5323741007194245	0.5323741007194245	0.5323741007194245	2
peptide_c9c43436c7d475fe18a20917c549cfe6185e1ef612cbff65fd8e6e8905429253	parent_b_canonical	0.0	0.0	0.0	2
peptide_c9e5f8be670a1ae1d2a4735a6dbd307a6c40ff922d2621fd7bcb98a4150c9da3	junction_window	0.0	0.0	0.0	1
peptide_c9e5f8be670a1ae1d2a4735a6dbd307a6c40ff922d2621fd7bcb98a4150c9da3	parent_a_canonical	0.6497277676950998	0.6497277676950998	0.6497277676950998	1
peptide_c9e5f8be670a1ae1d2a4735a6dbd307a6c40ff922d2621fd7bcb98a4150c9da3	parent_b_canonical	0.0	0.0	0.0	1
peptide_ca2772f82b0e861861636ddd31697e08475ddd2b2f93467e300b85d3aa0b3c75	junction_window	0.0	0.0	0.0	4
peptide_ca2772f82b0e861861636ddd31697e08475ddd2b2f93467e300b85d3aa0b3c75	parent_a_canonical	0.16659975913287836	0.16659975913287836	0.16659975913287836	4
peptide_ca2772f82b0e861861636ddd31697e08475ddd2b2f93467e300b85d3aa0b3c75	parent_b_out_of_frame	0.0	0.0	0.0	4
peptide_cb3b877487db63c75d8a61ca9a8bf692284b3476f9b1f6a3c9c6e16a8da2fdb7	junction_window	1.0	1.0	1.0	3
peptide_cb3b877487db63c75d8a61ca9a8bf692284b3476f9b1f6a3c9c6e16a8da2fdb7	parent_a_canonical	0.19174757281553398	0.19174757281553398	0.19174757281553398	3
peptide_cb3b877487db63c75d8a61ca9a8bf692284b3476f9b1f6a3c9c6e16a8da2fdb7	parent_b_out_of_frame	1.0	1.0	1.0	2
peptide_cb3b877487db63c75d8a61ca9a8bf692284b3476f9b1f6a3c9c6e16a8da2fdb7	parent_b_unannotated_CDS	1.0	1.0	1.0	1
peptide_cb4825c6749f1e85ecc74a20cb49cd884674a3946d0d5d2f68a309487244bb5b	junction_split_codon	1.0	1.0	1.0	1
peptide_cb4825c6749f1e85ecc74a20cb49cd884674a3946d0d5d2f68a309487244bb5b	junction_window	0.7419354838709677	0.7419354838709677	0.7419354838709677	1
peptide_cb4825c6749f1e85ecc74a20cb49cd884674a3946d0d5d2f68a309487244bb5b	parent_a_canonical	0.3105590062111801	0.3105590062111801	0.3105590062111801	1
peptide_cb4825c6749f1e85ecc74a20cb49cd884674a3946d0d5d2f68a309487244bb5b	parent_b_unannotated_CDS	0.6291390728476821	0.6291390728476821	0.6291390728476821	1
peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	junction_split_codon	0.0	0.0	0.0	4
peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	junction_window	0.0	0.0	0.0	4
peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	parent_a_canonical	0.8518518518518519	0.8518518518518519	0.8518518518518519	4
peptide_cb97015f50ef275c05983c5ed87741c420183c811a8e822dafb8f5a9508f892b	parent_b_canonical	0.0975609756097561	0.0975609756097561	0.0975609756097561	4
peptide_cf88e914fde7e920bc60427bb16d0451af6b04a869160e47318de2cd0c881f04	junction_split_codon	1.0	1.0	1.0	3
peptide_cf88e914fde7e920bc60427bb16d0451af6b04a869160e47318de2cd0c881f04	junction_window	1.0	1.0	1.0	3
peptide_cf88e914fde7e920bc60427bb16d0451af6b04a869160e47318de2cd0c881f04	parent_a_canonical	1.0	1.0	1.0	3
peptide_cf88e914fde7e920bc60427bb16d0451af6b04a869160e47318de2cd0c881f04	parent_b_canonical	0.5533333333333333	0.5533333333333333	0.5533333333333333	3
peptide_d09ba36d63b4b05b94c1787f8ea186e5b841f5920b3ffb5356533bd95afd68da	junction_split_codon	0.0	0.0	0.0	1
peptide_d09ba36d63b4b05b94c1787f8ea186e5b841f5920b3ffb5356533bd95afd68da	junction_window	0.0	0.0	0.0	1
peptide_d09ba36d63b4b05b94c1787f8ea186e5b841f5920b3ffb5356533bd95afd68da	parent_a_canonical	0.13740458015267176	0.13740458015267176	0.13740458015267176	1
peptide_d09ba36d63b4b05b94c1787f8ea186e5b841f5920b3ffb5356533bd95afd68da	parent_b_canonical	0.0	0.0	0.0	1
peptide_d12ded276778cca561f61708455f059a1bccb3f6e5b75d6ea02f274ab7b9a20d	junction_split_codon	0.0	0.0	0.0	6
peptide_d12ded276778cca561f61708455f059a1bccb3f6e5b75d6ea02f274ab7b9a20d	junction_window	0.41935483870967744	0.41935483870967744	0.41935483870967744	6
peptide_d12ded276778cca561f61708455f059a1bccb3f6e5b75d6ea02f274ab7b9a20d	parent_a_canonical	0.5495495495495496	0.5495495495495496	0.5495495495495496	6
peptide_d12ded276778cca561f61708455f059a1bccb3f6e5b75d6ea02f274ab7b9a20d	parent_b_canonical	0.5979100198825543	0.5802469135802469	0.6067415730337079	6
peptide_d12ded276778cca561f61708455f059a1bccb3f6e5b75d6ea02f274ab7b9a20d	parent_b_upstream_of_annotated_CDS	0.875	0.875	0.875	2
peptide_d155235fc72b0662d3c8bbf119a4f520de177b182c86e1bedc3fb455dd412ca3	junction_window	0.0	0.0	0.0	1
peptide_d155235fc72b0662d3c8bbf119a4f520de177b182c86e1bedc3fb455dd412ca3	parent_a_canonical	0.0	0.0	0.0	1
