pair_id	parent_a	parent_b	parent_a_ids	parent_b_ids	parent_a_mgi_ids	parent_b_mgi_ids	parent_a_mapping	parent_b_mapping	chromosome_a	chromosome_b	species	assembly	annotation	long_read_support	sample_count	sample_count_status	is_interchromosomal	genomic_distance	in_probe_panel	label	reported_nanostring_support	short_read_reported_support	cross_reported_support	caller_names	assay_tested	assay_qc_status	exclusion_reason	source_ids	source_url
Grcc10:Lgals3	Grcc10	Lgals3	ENSMUSG00000072772.4	ENSMUSG00000050335.18	MGI:1315201	MGI:96778	unique_gencode_gene	unique_gencode_gene	chr6	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grcc10:Rpl41	Grcc10	Rpl41	ENSMUSG00000072772.4	ENSMUSG00000093674.8	MGI:1315201	MGI:1915195	unique_gencode_gene	unique_gencode_gene	chr6	chr10	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grcc10:Uba52	Grcc10	Uba52	ENSMUSG00000072772.4	ENSMUSG00000090137.9	MGI:1315201	MGI:98887	unique_gencode_gene	unique_gencode_gene	chr6	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Acot7	Grina	Acot7	ENSMUSG00000022564.8	ENSMUSG00000028937.15	MGI:1913418	MGI:1917275	unique_gencode_gene	unique_gencode_gene	chr15	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Akr1a1	Grina	Akr1a1	ENSMUSG00000022564.8	ENSMUSG00000028692.15	MGI:1913418	MGI:1929955	unique_gencode_gene	unique_gencode_gene	chr15	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Cltc	Grina	Cltc	ENSMUSG00000022564.8	ENSMUSG00000047126.18	MGI:1913418	MGI:2388633	unique_gencode_gene	unique_gencode_gene	chr15	chr11	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Cst7	Grina	Cst7	ENSMUSG00000022564.8	ENSMUSG00000068129.6	MGI:1913418	MGI:1298217	unique_gencode_gene	unique_gencode_gene	chr15	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Ctsb	Grina	Ctsb	ENSMUSG00000022564.8	ENSMUSG00000021939.9	MGI:1913418	MGI:88561	unique_gencode_gene	unique_gencode_gene	chr15	chr14	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Ctsd	Grina	Ctsd	ENSMUSG00000022564.8	ENSMUSG00000007891.17	MGI:1913418	MGI:88562	unique_gencode_gene	unique_gencode_gene	chr15	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Erp44	Grina	Erp44	ENSMUSG00000022564.8	ENSMUSG00000028343.11	MGI:1913418	MGI:1923549	unique_gencode_gene	unique_gencode_gene	chr15	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Fth1	Grina	Fth1	ENSMUSG00000022564.8	ENSMUSG00000024661.8	MGI:1913418	MGI:95588	unique_gencode_gene	unique_gencode_gene	chr15	chr19	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Gm12033	Grina	Gm12033	ENSMUSG00000022564.8	ENSMUSG00000078965.6	MGI:1913418	MGI:3650772	unique_gencode_gene	unique_gencode_gene	chr15	chr11	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Gm50461	Grina	Gm50461	ENSMUSG00000022564.8	ENSMUSG00000118471.2	MGI:1913418	MGI:6324726	unique_gencode_gene	unique_gencode_gene	chr15	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Gm8203	Grina	Gm8203	ENSMUSG00000022564.8	ENSMUSG00000101878.2	MGI:1913418	MGI:3646499	unique_gencode_gene	unique_gencode_gene	chr15	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Gpnmb	Grina	Gpnmb	ENSMUSG00000022564.8	ENSMUSG00000029816.11	MGI:1913418	MGI:1934765	unique_gencode_gene	unique_gencode_gene	chr15	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Hras	Grina	Hras	ENSMUSG00000022564.8	ENSMUSG00000025499.19	MGI:1913418	MGI:96224	unique_gencode_gene	unique_gencode_gene	chr15	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Lgals3	Grina	Lgals3	ENSMUSG00000022564.8	ENSMUSG00000050335.18	MGI:1913418	MGI:96778	unique_gencode_gene	unique_gencode_gene	chr15	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Ndufa11	Grina	Ndufa11	ENSMUSG00000022564.8	ENSMUSG00000002379.8	MGI:1913418	MGI:1917125	unique_gencode_gene	unique_gencode_gene	chr15	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Phf11a	Grina	Phf11a	ENSMUSG00000022564.8	ENSMUSG00000044703.6	MGI:1913418	MGI:1918441	unique_gencode_gene	unique_gencode_gene	chr15	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Phf11b	Grina	Phf11b	ENSMUSG00000022564.8	ENSMUSG00000091649.4	MGI:1913418	MGI:3645789	unique_gencode_gene	unique_gencode_gene	chr15	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Rplp1	Grina	Rplp1	ENSMUSG00000022564.8	ENSMUSG00000007892.9	MGI:1913418	MGI:1927099	unique_gencode_gene	unique_gencode_gene	chr15	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Saa3	Grina	Saa3	ENSMUSG00000022564.8	ENSMUSG00000040026.9	MGI:1913418	MGI:98223	unique_gencode_gene	unique_gencode_gene	chr15	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Tgif1	Grina	Tgif1	ENSMUSG00000022564.8	ENSMUSG00000047407.18	MGI:1913418	MGI:1194497	unique_gencode_gene	unique_gencode_gene	chr15	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Trap1	Grina	Trap1	ENSMUSG00000022564.8	ENSMUSG00000005981.12	MGI:1913418	MGI:1915265	unique_gencode_gene	unique_gencode_gene	chr15	chr16	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grina:Tspo	Grina	Tspo	ENSMUSG00000022564.8	ENSMUSG00000041736.8	MGI:1913418	MGI:88222	unique_gencode_gene	unique_gencode_gene	chr15	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	7313689	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Gripap1:Gm10123	Gripap1	Gm10123	ENSMUSG00000031153.17	ENSMUSG00000062933.8	MGI:1859616	MGI:3704342	unique_gencode_gene	unique_gencode_gene	chrX	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Gripap1:Gm14461	Gripap1	Gm14461	ENSMUSG00000031153.17	ENSMUSG00000054510.6	MGI:1859616	MGI:3651589	unique_gencode_gene	unique_gencode_gene	chrX	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grk2:Ccl5	Grk2	Ccl5	ENSMUSG00000024858.15	ENSMUSG00000035042.3	MGI:87940	MGI:98262	unique_gencode_gene	unique_gencode_gene	chr19	chr11	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grk2:Esd	Grk2	Esd	ENSMUSG00000024858.15	ENSMUSG00000021996.17	MGI:87940	MGI:95421	unique_gencode_gene	unique_gencode_gene	chr19	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grk2:Gm10123	Grk2	Gm10123	ENSMUSG00000024858.15	ENSMUSG00000062933.8	MGI:87940	MGI:3704342	unique_gencode_gene	unique_gencode_gene	chr19	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grk2:Gm9385	Grk2	Gm9385	ENSMUSG00000024858.15	ENSMUSG00000080848.4	MGI:87940	MGI:3646182	unique_gencode_gene	unique_gencode_gene	chr19	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grk2:Rps15a	Grk2	Rps15a	ENSMUSG00000024858.15	ENSMUSG00000008683.17	MGI:87940	MGI:2389091	unique_gencode_gene	unique_gencode_gene	chr19	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grk2:Serbp1	Grk2	Serbp1	ENSMUSG00000024858.15	ENSMUSG00000036371.7	MGI:87940	MGI:1914120	unique_gencode_gene	unique_gencode_gene	chr19	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grk6:Gm10925	Grk6	Gm10925	ENSMUSG00000074886.12	ENSMUSG00000100862.2	MGI:1347078	MGI:3809095	unique_gencode_gene	unique_gencode_gene	chr13	chr1	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grk6:Gm3788	Grk6	Gm3788	ENSMUSG00000074886.12	ENSMUSG00000094392.2	MGI:1347078	MGI:3781961	unique_gencode_gene	unique_gencode_gene	chr13	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grk6:Prr7	Grk6	Prr7	ENSMUSG00000074886.12	ENSMUSG00000034686.9	MGI:1347078	MGI:3487246	unique_gencode_gene	unique_gencode_gene	chr13	chr13	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	3340	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grk6:Sh3glb2	Grk6	Sh3glb2	ENSMUSG00000074886.12	ENSMUSG00000026860.17	MGI:1347078	MGI:2385131	unique_gencode_gene	unique_gencode_gene	chr13	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Actb	Grn	Actb	ENSMUSG00000034708.13	ENSMUSG00000029580.15	MGI:95832	MGI:87904	unique_gencode_gene	unique_gencode_gene	chr11	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Adgre1	Grn	Adgre1	ENSMUSG00000034708.13	ENSMUSG00000004730.16	MGI:95832	MGI:106912	unique_gencode_gene	unique_gencode_gene	chr11	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Aldoa	Grn	Aldoa	ENSMUSG00000034708.13	ENSMUSG00000030695.17;ENSMUSG00000114515.3	MGI:95832	MGI:87994	unique_gencode_gene	multiple_gencode_records_same_mgi	chr11	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Atp13a2	Grn	Atp13a2	ENSMUSG00000034708.13	ENSMUSG00000036622.16	MGI:95832	MGI:1922022	unique_gencode_gene	unique_gencode_gene	chr11	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Atp5c1	Grn	Atp5c1	ENSMUSG00000034708.13	ENSMUSG00000025781.15	MGI:95832	MGI:1261437	unique_gencode_gene	unique_gencode_gene	chr11	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:B2m	Grn	B2m	ENSMUSG00000034708.13	ENSMUSG00000060802.9	MGI:95832	MGI:88127	unique_gencode_gene	unique_gencode_gene	chr11	chr2	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:B4galnt1	Grn	B4galnt1	ENSMUSG00000034708.13	ENSMUSG00000006731.11	MGI:95832	MGI:1342057	unique_gencode_gene	unique_gencode_gene	chr11	chr10	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Brap	Grn	Brap	ENSMUSG00000034708.13	ENSMUSG00000029458.15	MGI:95832	MGI:1919649	unique_gencode_gene	unique_gencode_gene	chr11	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Caprin1	Grn	Caprin1	ENSMUSG00000034708.13	ENSMUSG00000027184.15	MGI:95832	MGI:1858234	unique_gencode_gene	unique_gencode_gene	chr11	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Ctsa	Grn	Ctsa	ENSMUSG00000034708.13	ENSMUSG00000017760.17	MGI:95832	MGI:97748	unique_gencode_gene	unique_gencode_gene	chr11	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Ctsb	Grn	Ctsb	ENSMUSG00000034708.13	ENSMUSG00000021939.9	MGI:95832	MGI:88561	unique_gencode_gene	unique_gencode_gene	chr11	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Eif3e	Grn	Eif3e	ENSMUSG00000034708.13	ENSMUSG00000022336.4	MGI:95832	MGI:99257	unique_gencode_gene	unique_gencode_gene	chr11	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Eif4e	Grn	Eif4e	ENSMUSG00000034708.13	ENSMUSG00000028156.13	MGI:95832	MGI:95305	unique_gencode_gene	unique_gencode_gene	chr11	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Fcer1g	Grn	Fcer1g	ENSMUSG00000034708.13	ENSMUSG00000058715.12	MGI:95832	MGI:95496	unique_gencode_gene	unique_gencode_gene	chr11	chr1	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Fth1	Grn	Fth1	ENSMUSG00000034708.13	ENSMUSG00000024661.8	MGI:95832	MGI:95588	unique_gencode_gene	unique_gencode_gene	chr11	chr19	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Fth1-ps	Grn	Fth1-ps	ENSMUSG00000034708.13	ENSMUSG00000084289.2	MGI:95832	MGI:3647597	unique_gencode_gene	unique_gencode_gene	chr11	chrX	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gabarap	Grn	Gabarap	ENSMUSG00000034708.13	ENSMUSG00000018567.15	MGI:95832	MGI:1861742	unique_gencode_gene	unique_gencode_gene	chr11	chr11	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	32435364	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gm10243	Grn	Gm10243	ENSMUSG00000034708.13	ENSMUSG00000095526.3	MGI:95832	MGI:3704266	unique_gencode_gene	unique_gencode_gene	chr11	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gm12918	Grn	Gm12918	ENSMUSG00000034708.13	ENSMUSG00000066315.10	MGI:95832	MGI:3652005	unique_gencode_gene	unique_gencode_gene	chr11	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gm13710	Grn	Gm13710	ENSMUSG00000034708.13	ENSMUSG00000087362.8	MGI:95832	MGI:3650894	unique_gencode_gene	unique_gencode_gene	chr11	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gm14303	Grn	Gm14303	ENSMUSG00000034708.13	ENSMUSG00000081344.6	MGI:95832	MGI:3651379	unique_gencode_gene	unique_gencode_gene	chr11	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gm15427	Grn	Gm15427	ENSMUSG00000034708.13	ENSMUSG00000081051.5	MGI:95832	MGI:3642341	unique_gencode_gene	unique_gencode_gene	chr11	chr1	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gm15501	Grn	Gm15501	ENSMUSG00000034708.13	ENSMUSG00000087412.5	MGI:95832	MGI:3704296	unique_gencode_gene	unique_gencode_gene	chr11	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gm26377	Grn	Gm26377	ENSMUSG00000034708.13	ENSMUSG00000076138.3	MGI:95832	MGI:5456154	unique_gencode_gene	unique_gencode_gene	chr11	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gm28437	Grn	Gm28437	ENSMUSG00000034708.13	ENSMUSG00000101111.2	MGI:95832	MGI:5579143	unique_gencode_gene	unique_gencode_gene	chr11	chr1	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gm28661	Grn	Gm28661	ENSMUSG00000034708.13	ENSMUSG00000102070.2	MGI:95832	MGI:5579367	unique_gencode_gene	unique_gencode_gene	chr11	chr1	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gm9843	Grn	Gm9843	ENSMUSG00000034708.13	ENSMUSG00000050299.9	MGI:95832	MGI:3708621	unique_gencode_gene	unique_gencode_gene	chr11	chr16	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gpnmb	Grn	Gpnmb	ENSMUSG00000034708.13	ENSMUSG00000029816.11	MGI:95832	MGI:1934765	unique_gencode_gene	unique_gencode_gene	chr11	chr6	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Gsn	Grn	Gsn	ENSMUSG00000034708.13	ENSMUSG00000026879.15	MGI:95832	MGI:95851	unique_gencode_gene	unique_gencode_gene	chr11	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Ift20	Grn	Ift20	ENSMUSG00000034708.13	ENSMUSG00000001105.16	MGI:95832	MGI:1915585	unique_gencode_gene	unique_gencode_gene	chr11	chr11	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	23888578	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
Grn:Lamp1	Grn	Lamp1	ENSMUSG00000034708.13	ENSMUSG00000031447.8	MGI:95832	MGI:96745	unique_gencode_gene	unique_gencode_gene	chr11	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x
