pair_id	parent_a	parent_b	parent_a_ids	parent_b_ids	parent_a_mgi_ids	parent_b_mgi_ids	parent_a_mapping	parent_b_mapping	chromosome_a	chromosome_b	species	assembly	annotation	long_read_support	sample_count	sample_count_status	is_interchromosomal	genomic_distance	in_probe_panel	label	reported_nanostring_support	short_read_reported_support	cross_reported_support	caller_names	assay_tested	assay_qc_status	exclusion_reason	source_ids	source_url
Pdap1:Atp5j2	Pdap1	Atp5j2	ENSMUSG00000029623.15	ENSMUSG00000038690.16	MGI:2448536	MGI:1927558	unique_gencode_gene	unique_gencode_gene	chr5	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	43460	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pdhx:Nsun2	Pdhx	Nsun2	ENSMUSG00000010914.11	ENSMUSG00000021595.19	MGI:1351627	MGI:107252	unique_gencode_gene	unique_gencode_gene	chr2	chr13	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pdia3:Ubac1	Pdia3	Ubac1	ENSMUSG00000027248.14	ENSMUSG00000036352.17	MGI:95834	MGI:1920995	unique_gencode_gene	unique_gencode_gene	chr2	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	95332497	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pdxk:Lyz2	Pdxk	Lyz2	ENSMUSG00000032788.16	ENSMUSG00000069516.9	MGI:1351869	MGI:96897	unique_gencode_gene	unique_gencode_gene	chr10	chr10	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	38812427	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pea15a:Mtmr14	Pea15a	Mtmr14	ENSMUSG00000013698.13	ENSMUSG00000030269.15	MGI:104799	MGI:1916075	unique_gencode_gene	unique_gencode_gene	chr1	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pfkfb4:Anxa2	Pfkfb4	Anxa2	ENSMUSG00000025648.19	ENSMUSG00000032231.15	MGI:2687284	MGI:88246	unique_gencode_gene	unique_gencode_gene	chr9	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	39421769	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pgap2:Rhog	Pgap2	Rhog	ENSMUSG00000030990.19	ENSMUSG00000073982.12	MGI:2385286	MGI:1928370	unique_gencode_gene	unique_gencode_gene	chr7	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	556	True	0	False	True	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pgap2:Tnip3	Pgap2	Tnip3	ENSMUSG00000030990.19	ENSMUSG00000044162.13	MGI:2385286	MGI:3041165	unique_gencode_gene	unique_gencode_gene	chr7	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Piezo1:Isca2	Piezo1	Isca2	ENSMUSG00000014444.18	ENSMUSG00000021241.8	MGI:3603204	MGI:1921566	unique_gencode_gene	unique_gencode_gene	chr8	chr12	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pigt:Cd63	Pigt	Cd63	ENSMUSG00000017721.16	ENSMUSG00000025351.15	MGI:1926178	MGI:99529	unique_gencode_gene	unique_gencode_gene	chr2	chr10	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pigu:Dynlrb1	Pigu	Dynlrb1	ENSMUSG00000038383.17	ENSMUSG00000047459.15	MGI:3039607	MGI:1914318	unique_gencode_gene	unique_gencode_gene	chr2	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	27966	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pik3ap1:Prdx1	Pik3ap1	Prdx1	ENSMUSG00000025017.11	ENSMUSG00000028691.13	MGI:1933177	MGI:99523	unique_gencode_gene	unique_gencode_gene	chr19	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pik3r5:Rspry1	Pik3r5	Rspry1	ENSMUSG00000020901.14	ENSMUSG00000050079.11	MGI:2443588	MGI:1914860	unique_gencode_gene	unique_gencode_gene	chr11	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pik3r5:Spop	Pik3r5	Spop	ENSMUSG00000020901.14	ENSMUSG00000057522.16	MGI:2443588	MGI:1343085	unique_gencode_gene	unique_gencode_gene	chr11	chr11	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	26916231	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pip4p2:Slc44a1	Pip4p2	Slc44a1	ENSMUSG00000028221.4	ENSMUSG00000028412.18	MGI:1919769	MGI:2140592	unique_gencode_gene	unique_gencode_gene	chr4	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	38525237	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pkp4:Hacd1	Pkp4	Hacd1	ENSMUSG00000026991.21	ENSMUSG00000063275.16	MGI:109281	MGI:1353592	unique_gencode_gene	unique_gencode_gene	chr2	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	44930248	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Plaa:Oma1	Plaa	Oma1	ENSMUSG00000028577.14	ENSMUSG00000035069.4	MGI:104810	MGI:1914263	unique_gencode_gene	unique_gencode_gene	chr4	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	8679528	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Plekha2:Rftn1	Plekha2	Rftn1	ENSMUSG00000031557.17	ENSMUSG00000039316.15	MGI:1928144	MGI:1923688	unique_gencode_gene	unique_gencode_gene	chr8	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Plekhm2:4930455G09Rik	Plekhm2	4930455G09Rik	ENSMUSG00000028917.15	ENSMUSG00000085761.2	MGI:1916832	MGI:1926167	unique_gencode_gene	unique_gencode_gene	chr4	chr4	Mus musculus	GRCm39	GENCODE M28	2		unavailable_read_to_sample_mapping	0	352999	True	0	False	True	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Plekhm2:Map4	Plekhm2	Map4	ENSMUSG00000028917.15	ENSMUSG00000032479.16	MGI:1916832	MGI:97178	unique_gencode_gene	unique_gencode_gene	chr4	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Plxna1:Rpap1	Plxna1	Rpap1	ENSMUSG00000030084.12	ENSMUSG00000034032.16	MGI:107685	MGI:1916175	unique_gencode_gene	unique_gencode_gene	chr6	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pmm2:Morf4l1	Pmm2	Morf4l1	ENSMUSG00000022711.17	ENSMUSG00000062270.15	MGI:1859214	MGI:1096551	unique_gencode_gene	unique_gencode_gene	chr16	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pnkp:Tyrobp	Pnkp	Tyrobp	ENSMUSG00000002963.18	ENSMUSG00000030579.11	MGI:1891698	MGI:1277211	unique_gencode_gene	unique_gencode_gene	chr7	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	14389553	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Polrmt:Rplp2	Polrmt	Rplp2	ENSMUSG00000020329.13	ENSMUSG00000025508.14	MGI:1915843	MGI:1914436	unique_gencode_gene	unique_gencode_gene	chr10	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Por:Ctsl	Por	Ctsl	ENSMUSG00000005514.15	ENSMUSG00000021477.10	MGI:97744	MGI:88564	unique_gencode_gene	unique_gencode_gene	chr5	chr13	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Ppard:Mapk14	Ppard	Mapk14	ENSMUSG00000002250.17	ENSMUSG00000053436.16	MGI:101884	MGI:1346865	unique_gencode_gene	unique_gencode_gene	chr17	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	389855	True	0	False	True	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pphln1:Phf20l1	Pphln1	Phf20l1	ENSMUSG00000036167.17	ENSMUSG00000072501.6	MGI:1917029	MGI:2444412	unique_gencode_gene	unique_gencode_gene	chr15	chr15	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	26776406	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Ppm1b:Gbp5	Ppm1b	Gbp5	ENSMUSG00000061130.14	ENSMUSG00000105504.5	MGI:101841	MGI:2429943	unique_gencode_gene	unique_gencode_gene	chr17	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Ppm1h:Idnk	Ppm1h	Idnk	ENSMUSG00000034613.13	ENSMUSG00000050002.15	MGI:2442087	MGI:1922981	unique_gencode_gene	unique_gencode_gene	chr10	chr13	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Ppp2r5c:Ddx24	Ppp2r5c	Ddx24	ENSMUSG00000017843.15	ENSMUSG00000041645.15	MGI:1349475	MGI:1351337	unique_gencode_gene	unique_gencode_gene	chr12	chr12	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	7021465	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Ppp3cb:Pirb	Ppp3cb	Pirb	ENSMUSG00000021816.12	ENSMUSG00000058818.14	MGI:107163	MGI:894311	unique_gencode_gene	unique_gencode_gene	chr14	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Prcc:Pmvk	Prcc	Pmvk	ENSMUSG00000004895.10	ENSMUSG00000027952.17	MGI:2137738	MGI:1915853	unique_gencode_gene	unique_gencode_gene	chr3	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	1568933	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Prkn:Tnfrsf21	Prkn	Tnfrsf21	ENSMUSG00000023826.17	ENSMUSG00000023915.6	MGI:1355296	MGI:2151075	unique_gencode_gene	unique_gencode_gene	chr17	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	31045198	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Prmt9:Arhgap10	Prmt9	Arhgap10	ENSMUSG00000037134.18	ENSMUSG00000037148.9	MGI:2142651	MGI:1925764	unique_gencode_gene	unique_gencode_gene	chr8	chr8	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	31444	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Prpf39:Mrps9	Prpf39	Mrps9	ENSMUSG00000035597.20	ENSMUSG00000060679.15	MGI:104602	MGI:1916777	unique_gencode_gene	unique_gencode_gene	chr12	chr1	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Prrc2a:Lilr4b	Prrc2a	Lilr4b	ENSMUSG00000024393.15	ENSMUSG00000112023.2	MGI:1915467	MGI:102702	unique_gencode_gene	unique_gencode_gene	chr17	chr10	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Psap:Lgals3	Psap	Lgals3	ENSMUSG00000004207.15	ENSMUSG00000050335.18	MGI:97783	MGI:96778	unique_gencode_gene	unique_gencode_gene	chr10	chr14	Mus musculus	GRCm39	GENCODE M28	6		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Psap:Tspan3	Psap	Tspan3	ENSMUSG00000004207.15	ENSMUSG00000032324.12	MGI:97783	MGI:1928098	unique_gencode_gene	unique_gencode_gene	chr10	chr9	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Psmb1:Nmt2	Psmb1	Nmt2	ENSMUSG00000014769.11	ENSMUSG00000026643.17	MGI:104884	MGI:1202298	unique_gencode_gene	unique_gencode_gene	chr17	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Psmc2:Pmpcb	Psmc2	Pmpcb	ENSMUSG00000028932.9	ENSMUSG00000029017.14	MGI:109555	MGI:1920328	unique_gencode_gene	unique_gencode_gene	chr5	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	28131	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Psmc3:Rnf38	Psmc3	Rnf38	ENSMUSG00000002102.16	ENSMUSG00000035696.16	MGI:1098754	MGI:1920719	unique_gencode_gene	unique_gencode_gene	chr2	chr4	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pspc1:9430038I01Rik	Pspc1	9430038I01Rik	ENSMUSG00000021938.13	ENSMUSG00000040139.15	MGI:1913895	MGI:1924502	unique_gencode_gene	unique_gencode_gene	chr14	chr7	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pspc1:Micu2	Pspc1	Micu2	ENSMUSG00000021938.13	ENSMUSG00000021973.10	MGI:1913895	MGI:1915764	unique_gencode_gene	unique_gencode_gene	chr14	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	1137945	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pstpip1:Lix1l	Pstpip1	Lix1l	ENSMUSG00000032322.15	ENSMUSG00000049288.5	MGI:1321396	MGI:3036267	unique_gencode_gene	unique_gencode_gene	chr9	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Ptafr:Oas1g	Ptafr	Oas1g	ENSMUSG00000056529.8	ENSMUSG00000066861.15	MGI:106066	MGI:97429	unique_gencode_gene	unique_gencode_gene	chr4	chr5	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Ptbp3:Dtnbp1	Ptbp3	Dtnbp1	ENSMUSG00000028382.16	ENSMUSG00000057531.15	MGI:1923334	MGI:2137586	unique_gencode_gene	unique_gencode_gene	chr4	chr13	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pten:Pik3ap1	Pten	Pik3ap1	ENSMUSG00000013663.8	ENSMUSG00000025017.11	MGI:109583	MGI:1933177	unique_gencode_gene	unique_gencode_gene	chr19	chr19	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	8457256	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Ptma:Cox17	Ptma	Cox17	ENSMUSG00000026238.15	ENSMUSG00000046516.11	MGI:97803	MGI:1333806	unique_gencode_gene	unique_gencode_gene	chr1	chr16	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Ptpn6:Ptms	Ptpn6	Ptms	ENSMUSG00000004266.16	ENSMUSG00000030122.13	MGI:96055	MGI:1916452	unique_gencode_gene	unique_gencode_gene	chr6	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	174967	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Ptprj:1110051M20Rik	Ptprj	1110051M20Rik	ENSMUSG00000025314.17	ENSMUSG00000040591.19	MGI:104574	MGI:1915079	unique_gencode_gene	unique_gencode_gene	chr2	chr2	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	694422	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Ptprj:Tlcd2	Ptprj	Tlcd2	ENSMUSG00000025314.17	ENSMUSG00000038217.14	MGI:104574	MGI:1917141	unique_gencode_gene	unique_gencode_gene	chr2	chr11	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Pxk:Elf1	Pxk	Elf1	ENSMUSG00000033885.16	ENSMUSG00000036461.17	MGI:1289230	MGI:107180	unique_gencode_gene	unique_gencode_gene	chr14	chr14	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	65347072	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Rab11a:Cul1	Rab11a	Cul1	ENSMUSG00000004771.13	ENSMUSG00000029686.16	MGI:1858202	MGI:1349658	unique_gencode_gene	unique_gencode_gene	chr9	chr6	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Rab21:Wdr37	Rab21	Wdr37	ENSMUSG00000020132.11	ENSMUSG00000021147.18	MGI:894308	MGI:1920393	unique_gencode_gene	unique_gencode_gene	chr10	chr13	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Rab31:Ppp4r1	Rab31	Ppp4r1	ENSMUSG00000056515.10	ENSMUSG00000061950.18	MGI:1914603	MGI:1917601	unique_gencode_gene	unique_gencode_gene	chr17	chr17	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	0	9821	True	0	False	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Rab8b:Ythdf3	Rab8b	Ythdf3	ENSMUSG00000036943.10	ENSMUSG00000047213.15	MGI:2442982	MGI:1918850	unique_gencode_gene	unique_gencode_gene	chr9	chr3	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
Rac1:Reep5	Rac1	Reep5	ENSMUSG00000001847.15	ENSMUSG00000005873.7	MGI:97845	MGI:1270152	unique_gencode_gene	unique_gencode_gene	chr5	chr18	Mus musculus	GRCm39	GENCODE M28	1		unavailable_read_to_sample_mapping	1	0	True	1	True	False	False	LongGF;JaffaL;Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28;supplementary_table_7;supplementary_table_8	https://www.nature.com/articles/s41586-026-10982-x
