peptide_id	sequence_sha256	pair_ids	role	selection_arm	category	architecture	architecture_absent_current	f_idr	inclusion_probability	length_aa	sequence_matches	mean_plddt	fraction_plddt_below_50	fraction_plddt_ge70	mean_pae_angstrom	worker	wall_seconds	protocol_id	seed	junction_window_mean_plddt	model_path
peptide_e2582d24210c1f5db1135723c7b03e8e4d38f9a134711e147f72082d48db24ff	e2582d24210c1f5db1135723c7b03e8e4d38f9a134711e147f72082d48db24ff	Twf2:Tap1	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF00005.34	True		not_probability_sample	146	True	39.90940856933594	0.9246575342465754	0.0	18.225234985351562	chrna-expand-1026-5__extra		boltz2_2.2.1_single_sequence_batch8	20260919	36.644771575927734	collected/chrna-expand-1026-5__extra/models/protein_e2582d24210c1f5db1135723c7b03e8e4d38f9a134711e147f72082d48db24ff_single_sequence_seed20260919/model.cif
peptide_15e643672903b7113574889dae4cc23d4569cf25071f17533771b184bd3e1ee8	15e643672903b7113574889dae4cc23d4569cf25071f17533771b184bd3e1ee8	Por:Ctsl	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF00258.31;PF00112.30	True		not_probability_sample	213	True	41.62202072143555	0.7887323943661971	0.07511737089201878	23.228713989257812	chrna-expand-1026-5__extra		boltz2_2.2.1_single_sequence_batch8	20260919	35.06435012817383	collected/chrna-expand-1026-5__extra/models/protein_15e643672903b7113574889dae4cc23d4569cf25071f17533771b184bd3e1ee8_single_sequence_seed20260919/model.cif
peptide_c3404076889d0f00dd98fcdeb3a7f27d4880fe8711eb768f4a18c4a3deea030c	c3404076889d0f00dd98fcdeb3a7f27d4880fe8711eb768f4a18c4a3deea030c	Arhgap10:Mrps28	sensitivity	domain_diversity_enriched	multiple_domain_hits	PF16746.11;PF10246.15	True		not_probability_sample	220	True	47.06949234008789	0.6181818181818182	0.04090909090909091	20.56431007385254	chrna-expand-1026-5__extra		boltz2_2.2.1_single_sequence_batch8	20260919	43.12212371826172	collected/chrna-expand-1026-5__extra/models/protein_c3404076889d0f00dd98fcdeb3a7f27d4880fe8711eb768f4a18c4a3deea030c_single_sequence_seed20260919/model.cif
peptide_818aa2c35ecb642c02d5d10a43ae7c5463eab0258583e86f19a118f2d9eb1e29	818aa2c35ecb642c02d5d10a43ae7c5463eab0258583e86f19a118f2d9eb1e29	Bin1:Ndufs8	sensitivity	domain_diversity_enriched	multiple_domain_hits	PF00037.33;PF12800.13;PF12838.13;PF13187.12;PF00037.33;PF12800.13	True		not_probability_sample	267	True	45.05040740966797	0.7340823970037453	0.0749063670411985	21.708404541015625	chrna-expand-1026-5__extra		boltz2_2.2.1_single_sequence_batch8	20260919	39.513145446777344	collected/chrna-expand-1026-5__extra/models/protein_818aa2c35ecb642c02d5d10a43ae7c5463eab0258583e86f19a118f2d9eb1e29_single_sequence_seed20260919/model.cif
peptide_d81aca105ad2047bea9356d504f6df99feebd94cbf437b94628d534e9a7094da	d81aca105ad2047bea9356d504f6df99feebd94cbf437b94628d534e9a7094da	Mertk:Aopep	sensitivity	representative_stratified_random	multiple_domain_hits	PF00047.32;PF13927.13;PF13895.13;PF00041.28	True		0.4020100502512563	490	True	74.76387023925781	0.17142857142857143	0.6918367346938775	19.68121910095215	chrna-expand-1026-5__extra		boltz2_2.2.1_single_sequence_batch8	20260919	80.41039276123047	collected/chrna-expand-1026-5__extra/models/protein_d81aca105ad2047bea9356d504f6df99feebd94cbf437b94628d534e9a7094da_single_sequence_seed20260919/model.cif
peptide_b6e7079959e2e742b74acf1dd9a58da2569597a986da8f4a23033febcc9aef96	b6e7079959e2e742b74acf1dd9a58da2569597a986da8f4a23033febcc9aef96	Vps8:2510009E07Rik	sensitivity	representative_stratified_random	multiple_domain_hits	PF23410.5;PF12816.14	True		0.42105263157894735	1122	True	57.8162727355957	0.36452762923351156	0.3003565062388592	25.5823917388916	chrna-expand-1026-5__extra		boltz2_2.2.1_single_sequence_batch8	20260919	63.32769012451172	collected/chrna-expand-1026-5__extra/models/protein_b6e7079959e2e742b74acf1dd9a58da2569597a986da8f4a23033febcc9aef96_single_sequence_seed20260919/model.cif
control_f466b00bd68f57e58359d89f51b7e86c28d91791510529eaf6ef0f9e77509a08	f466b00bd68f57e58359d89f51b7e86c28d91791510529eaf6ef0f9e77509a08	Wasl:Chchd3	control	matched_parent_fragment_control	parent_fragment				matched_control	36	True	61.30784606933594	0.027777777777777776	0.25	10.456124305725098	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-6/models/protein_f466b00bd68f57e58359d89f51b7e86c28d91791510529eaf6ef0f9e77509a08_single_sequence_seed20260919/model.cif
control_0096e7450127688825c940032d79b2944056668aa81035736e8c97045e5336b1	0096e7450127688825c940032d79b2944056668aa81035736e8c97045e5336b1	Zfp655:Atp5j2	control	matched_parent_fragment_control	parent_fragment				matched_control	45	True	55.69019317626953	0.17777777777777778	0.0	14.724000930786133	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-6/models/protein_0096e7450127688825c940032d79b2944056668aa81035736e8c97045e5336b1_single_sequence_seed20260919/model.cif
peptide_7635061f8df4bcc6ecf90d61da3627ae356d98251bb0ad809d89ef7c29c4741c	7635061f8df4bcc6ecf90d61da3627ae356d98251bb0ad809d89ef7c29c4741c	Sh3pxd2b:Rab2a	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	50	True	48.666316986083984	0.56	0.0	13.0973482131958	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	49.78490447998047	collected/chrna-expand-1026-6/models/protein_7635061f8df4bcc6ecf90d61da3627ae356d98251bb0ad809d89ef7c29c4741c_single_sequence_seed20260919/model.cif
peptide_c956706a6f2d4fb1b4f9fb5a0cef639f8d821139ca046bff46df61c7366f955c	c956706a6f2d4fb1b4f9fb5a0cef639f8d821139ca046bff46df61c7366f955c	Clic5:Tnip3	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	51	True	53.11957550048828	0.27450980392156865	0.0	16.88901138305664	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	52.26519012451172	collected/chrna-expand-1026-6/models/protein_c956706a6f2d4fb1b4f9fb5a0cef639f8d821139ca046bff46df61c7366f955c_single_sequence_seed20260919/model.cif
peptide_3d61e832126d9123e5a5b44f33bc003e68fede50bc598b895da783369a476712	3d61e832126d9123e5a5b44f33bc003e68fede50bc598b895da783369a476712	Adam8:Tyrobp	sensitivity	domain_diversity_enriched	no_Pfam_hit		False		not_probability_sample	68	True	51.30029296875	0.6470588235294118	0.1323529411764706	20.319669723510742	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	44.9433708190918	collected/chrna-expand-1026-6/models/protein_3d61e832126d9123e5a5b44f33bc003e68fede50bc598b895da783369a476712_single_sequence_seed20260919/model.cif
peptide_5d2341d1e8c8092a199eae578b066b441f636571f6232985d189166af6a2cfdc	5d2341d1e8c8092a199eae578b066b441f636571f6232985d189166af6a2cfdc	Rnf130:Dynll2	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.3979591836734694	84	True	43.87827682495117	0.8928571428571429	0.0	18.927867889404297	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	41.819610595703125	collected/chrna-expand-1026-6/models/protein_5d2341d1e8c8092a199eae578b066b441f636571f6232985d189166af6a2cfdc_single_sequence_seed20260919/model.cif
peptide_ba40f0bbf04b742ecc116dddf5a758ac7b718b902d25652fd40a7cc359424181	ba40f0bbf04b742ecc116dddf5a758ac7b718b902d25652fd40a7cc359424181	Zfp386:Gm20658	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF01352.33	True		0.4069767441860465	90	True	40.60105895996094	0.9	0.0	18.32537841796875	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	39.61260223388672	collected/chrna-expand-1026-6/models/protein_ba40f0bbf04b742ecc116dddf5a758ac7b718b902d25652fd40a7cc359424181_single_sequence_seed20260919/model.cif
control_3c815969424faf2a8774ff17c168ef576d04c7721299f6ad272da100eac30d37	3c815969424faf2a8774ff17c168ef576d04c7721299f6ad272da100eac30d37	Mpdu1:Hk3	control	matched_parent_fragment_control	parent_fragment				matched_control	100	True	40.609710693359375	0.96	0.0	18.284147262573242	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-6/models/protein_3c815969424faf2a8774ff17c168ef576d04c7721299f6ad272da100eac30d37_single_sequence_seed20260919/model.cif
control_2f429ac0746181abc854e6801deab4ae05af7997667d755b1bcf6601dcfbc76c	2f429ac0746181abc854e6801deab4ae05af7997667d755b1bcf6601dcfbc76c	Stau2:Eloc	control	matched_parent_fragment_control	parent_fragment				matched_control	104	True	51.80844497680664	0.6153846153846154	0.23076923076923078	17.203052520751953	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-6/models/protein_2f429ac0746181abc854e6801deab4ae05af7997667d755b1bcf6601dcfbc76c_single_sequence_seed20260919/model.cif
peptide_03444fb92756f88f13a9a34932293a3b7ba6cfaa1c230ea3b4a8bedbb7e089d7	03444fb92756f88f13a9a34932293a3b7ba6cfaa1c230ea3b4a8bedbb7e089d7	Napg:Garem1	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF14938.13	True		not_probability_sample	111	True	53.12950134277344	0.36936936936936937	0.0	14.633844375610352	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	48.254486083984375	collected/chrna-expand-1026-6/models/protein_03444fb92756f88f13a9a34932293a3b7ba6cfaa1c230ea3b4a8bedbb7e089d7_single_sequence_seed20260919/model.cif
peptide_031653b966b70cbeeb9b97c802693bd88424dd1abf74cdb15e9d4fac75b25f32	031653b966b70cbeeb9b97c802693bd88424dd1abf74cdb15e9d4fac75b25f32	Trrap:Bri3	sensitivity	domain_diversity_enriched	no_Pfam_hit		False		not_probability_sample	119	True	38.39992141723633	0.7815126050420168	0.03361344537815126	16.520214080810547	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	39.09285354614258	collected/chrna-expand-1026-6/models/protein_031653b966b70cbeeb9b97c802693bd88424dd1abf74cdb15e9d4fac75b25f32_single_sequence_seed20260919/model.cif
peptide_8a4b4099f3c85ae8bd3b3e41c164cf04c3470246876b4429cfe4900a7397caa9	8a4b4099f3c85ae8bd3b3e41c164cf04c3470246876b4429cfe4900a7397caa9	Rbks:Fam193a	sensitivity	domain_diversity_enriched	single_domain_hit	PF00294.30	True		not_probability_sample	124	True	38.93269729614258	0.9193548387096774	0.0	18.507627487182617	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	37.40235900878906	collected/chrna-expand-1026-6/models/protein_8a4b4099f3c85ae8bd3b3e41c164cf04c3470246876b4429cfe4900a7397caa9_single_sequence_seed20260919/model.cif
peptide_bcdc9a258d9eda3bdc1fdfeece8ded6a31754891d51a542b477245006b9e38e3	bcdc9a258d9eda3bdc1fdfeece8ded6a31754891d51a542b477245006b9e38e3	Prrc2a:Lilr4b	sensitivity	domain_diversity_enriched	single_domain_hit	PF07001.17	True		not_probability_sample	128	True	53.164039611816406	0.671875	0.171875	21.915802001953125	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	55.9290657043457	collected/chrna-expand-1026-6/models/protein_bcdc9a258d9eda3bdc1fdfeece8ded6a31754891d51a542b477245006b9e38e3_single_sequence_seed20260919/model.cif
control_ca026f3105475a0f1c0cd4e50c6e972372162075b385057d89321aa22d7b939b	ca026f3105475a0f1c0cd4e50c6e972372162075b385057d89321aa22d7b939b	Cpq:Mdfic	control	matched_parent_fragment_control	parent_fragment				matched_control	142	True	42.24103927612305	0.8591549295774648	0.0	18.587120056152344	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-6/models/protein_ca026f3105475a0f1c0cd4e50c6e972372162075b385057d89321aa22d7b939b_single_sequence_seed20260919/model.cif
peptide_4daf54672a0799bfe70834543559f6c6ce9fefb0fd37c721695de5fe1d8f234b	4daf54672a0799bfe70834543559f6c6ce9fefb0fd37c721695de5fe1d8f234b	Mtx1:1810009A15Rik	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF10568.16;PF17172.11;PF17719.7	True		not_probability_sample	143	True	37.55893325805664	1.0	0.0	21.960905075073242	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	37.92066955566406	collected/chrna-expand-1026-6/models/protein_4daf54672a0799bfe70834543559f6c6ce9fefb0fd37c721695de5fe1d8f234b_single_sequence_seed20260919/model.cif
peptide_ba03d0a0c45843898087d483abee23172860f465cd099468f0fc80cba36094ef	ba03d0a0c45843898087d483abee23172860f465cd099468f0fc80cba36094ef	Klf6:Mitf	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF15951.11	True		not_probability_sample	162	True	39.93792724609375	0.9444444444444444	0.0	22.32419776916504	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	44.45317459106445	collected/chrna-expand-1026-6/models/protein_ba03d0a0c45843898087d483abee23172860f465cd099468f0fc80cba36094ef_single_sequence_seed20260919/model.cif
peptide_20f7d236933823f68d020298e02148690c2548c40a1e74d964b3d913ad9971bd	20f7d236933823f68d020298e02148690c2548c40a1e74d964b3d913ad9971bd	Uty:Csnk1g3	sensitivity	domain_diversity_enriched	single_domain_hit	PF00515.35	True		not_probability_sample	166	True	63.76572799682617	0.18072289156626506	0.3795180722891566	15.98275375366211	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	65.17318725585938	collected/chrna-expand-1026-6/models/protein_20f7d236933823f68d020298e02148690c2548c40a1e74d964b3d913ad9971bd_single_sequence_seed20260919/model.cif
peptide_98a3a91e7ee0dee0fb530f82029b7f47f1b9ff4ab0b82168537a8779ab6fc013	98a3a91e7ee0dee0fb530f82029b7f47f1b9ff4ab0b82168537a8779ab6fc013	Rab11a:Cul1	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF00071.29;PF08477.20;PF01926.30;PF10557.16	True		not_probability_sample	178	True	49.29545593261719	0.5112359550561798	0.0	18.90747833251953	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	37.239234924316406	collected/chrna-expand-1026-6/models/protein_98a3a91e7ee0dee0fb530f82029b7f47f1b9ff4ab0b82168537a8779ab6fc013_single_sequence_seed20260919/model.cif
peptide_91e5caa100bfd932b0cc9716e8ba7475f95801215d8fd9a27a9a5c31f4bbb4a5	91e5caa100bfd932b0cc9716e8ba7475f95801215d8fd9a27a9a5c31f4bbb4a5	Tbk1:Erp27	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF13848.13	True		0.4069767441860465	185	True	45.550785064697266	0.6216216216216216	0.0	18.285850524902344	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	33.89154052734375	collected/chrna-expand-1026-6/models/protein_91e5caa100bfd932b0cc9716e8ba7475f95801215d8fd9a27a9a5c31f4bbb4a5_single_sequence_seed20260919/model.cif
peptide_a35ba5b046ae0d90dad00aa265dfa8edaef440d842da146ee8396e5513df8db7	a35ba5b046ae0d90dad00aa265dfa8edaef440d842da146ee8396e5513df8db7	Nsd1:Tipin	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF00855.24	True		not_probability_sample	208	True	40.938819885253906	0.8557692307692307	0.0	26.16451644897461	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	34.45691680908203	collected/chrna-expand-1026-6/models/protein_a35ba5b046ae0d90dad00aa265dfa8edaef440d842da146ee8396e5513df8db7_single_sequence_seed20260919/model.cif
peptide_7d20934817a09cd75b6d1aeffe75e0718c106d7337f990b3eb6f65f9c706b193	7d20934817a09cd75b6d1aeffe75e0718c106d7337f990b3eb6f65f9c706b193	Npepps:Mocs2	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF17900.7	True		not_probability_sample	210	True	45.0672607421875	0.5380952380952381	0.0	22.227191925048828	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	40.741294860839844	collected/chrna-expand-1026-6/models/protein_7d20934817a09cd75b6d1aeffe75e0718c106d7337f990b3eb6f65f9c706b193_single_sequence_seed20260919/model.cif
peptide_34d3e6121457eeaedf82a3d64b3cf567ef66bb155c50153e242a8d156cca5297	34d3e6121457eeaedf82a3d64b3cf567ef66bb155c50153e242a8d156cca5297	Uty:Csnk1g3	sensitivity	domain_diversity_enriched	no_Pfam_hit		False		not_probability_sample	222	True	67.08824157714844	0.24324324324324326	0.5945945945945946	14.407912254333496	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	70.3124008178711	collected/chrna-expand-1026-6/models/protein_34d3e6121457eeaedf82a3d64b3cf567ef66bb155c50153e242a8d156cca5297_single_sequence_seed20260919/model.cif
control_822802320b13c5619cc4acf0c526a425383a37ff57eb67c8524bb04ba6c36b4e	822802320b13c5619cc4acf0c526a425383a37ff57eb67c8524bb04ba6c36b4e	Trim25:Atox1	control	matched_parent_fragment_control	parent_fragment				matched_control	230	True	61.385231018066406	0.3347826086956522	0.33043478260869563	21.07221221923828	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919		collected/chrna-expand-1026-6/models/protein_822802320b13c5619cc4acf0c526a425383a37ff57eb67c8524bb04ba6c36b4e_single_sequence_seed20260919/model.cif
peptide_b4c7e4ad61ea5e11a62446c4c6e07bf6ff5fe3a08554d6a6c874a99bebc1e3d8	b4c7e4ad61ea5e11a62446c4c6e07bf6ff5fe3a08554d6a6c874a99bebc1e3d8	Acbd5:Eif6	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF01912.25	True		0.4020100502512563	242	True	62.91297149658203	0.2644628099173554	0.45454545454545453	13.11839485168457	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	54.31218719482422	collected/chrna-expand-1026-6/models/protein_b4c7e4ad61ea5e11a62446c4c6e07bf6ff5fe3a08554d6a6c874a99bebc1e3d8_single_sequence_seed20260919/model.cif
peptide_9fe9fe62baf5734688bcfbd9703a33301f5ff763f268c190f65f59a22286301f	9fe9fe62baf5734688bcfbd9703a33301f5ff763f268c190f65f59a22286301f	Prcc:Pmvk	sensitivity	representative_stratified_random	no_Pfam_hit		False		0.38461538461538464	244	True	36.29853820800781	0.9754098360655737	0.0	25.872201919555664	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	28.463815689086914	collected/chrna-expand-1026-6/models/protein_9fe9fe62baf5734688bcfbd9703a33301f5ff763f268c190f65f59a22286301f_single_sequence_seed20260919/model.cif
peptide_5fff447a15d37ed8f7796829deb74ba0581e4c6a9e35e979192c9dde19ac3164	5fff447a15d37ed8f7796829deb74ba0581e4c6a9e35e979192c9dde19ac3164	Trim30c:Gm15133	sensitivity	domain_diversity_enriched	multiple_domain_hits	PF13639.13;PF13445.13;PF00097.32;PF13923.13;PF15227.13;PF00643.30	True		not_probability_sample	268	True	73.09281158447266	0.1455223880597015	0.6119402985074627	21.622894287109375	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	74.19902038574219	collected/chrna-expand-1026-6/models/protein_5fff447a15d37ed8f7796829deb74ba0581e4c6a9e35e979192c9dde19ac3164_single_sequence_seed20260919/model.cif
peptide_4daafb4a8c7b7099f709f972279d6146a768e23e038186736f980c7defc8e536	4daafb4a8c7b7099f709f972279d6146a768e23e038186736f980c7defc8e536	Rsrp1:Tor1aip2	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF17069.10	True		0.4020100502512563	270	True	40.77212142944336	0.8777777777777778	0.0	27.964282989501953	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	40.81179428100586	collected/chrna-expand-1026-6/models/protein_4daafb4a8c7b7099f709f972279d6146a768e23e038186736f980c7defc8e536_single_sequence_seed20260919/model.cif
peptide_e9a97f62ac1afd44d1df7a0524ceb7a7c28b4305a62b20c10b9c06a28da780c5	e9a97f62ac1afd44d1df7a0524ceb7a7c28b4305a62b20c10b9c06a28da780c5	Ms4a7:Cog6	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF04103.22;PF04103.22;PF20653.4	True		0.4020100502512563	289	True	45.02821731567383	0.71280276816609	0.0	23.994613647460938	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	38.41984176635742	collected/chrna-expand-1026-6/models/protein_e9a97f62ac1afd44d1df7a0524ceb7a7c28b4305a62b20c10b9c06a28da780c5_single_sequence_seed20260919/model.cif
peptide_db2baf0bfbe9c3e640be0cbccc759373206fe9bc8bbee15ccb4494f4b69164ea	db2baf0bfbe9c3e640be0cbccc759373206fe9bc8bbee15ccb4494f4b69164ea	Map2k1:Hif1a	sensitivity	representative_stratified_random	multiple_domain_hits	PF00069.32;PF07714.24	True		0.4020100502512563	295	True	42.157859802246094	0.7050847457627119	0.0847457627118644	22.84885025024414	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	31.129501342773438	collected/chrna-expand-1026-6/models/protein_db2baf0bfbe9c3e640be0cbccc759373206fe9bc8bbee15ccb4494f4b69164ea_single_sequence_seed20260919/model.cif
peptide_73b365247301c0a01f0822fc051580a1b08f9b0a867cae2a7d39ed88f948d30b	73b365247301c0a01f0822fc051580a1b08f9b0a867cae2a7d39ed88f948d30b	Psmc3:Rnf38	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF16450.12;PF00004.36	True		0.4020100502512563	313	True	55.90134811401367	0.30670926517571884	0.11501597444089456	21.106666564941406	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	45.5035514831543	collected/chrna-expand-1026-6/models/protein_73b365247301c0a01f0822fc051580a1b08f9b0a867cae2a7d39ed88f948d30b_single_sequence_seed20260919/model.cif
peptide_6a745707c227961f7c65ba374b130e24b8e24d287786b17300ff66e2a9dcee90	6a745707c227961f7c65ba374b130e24b8e24d287786b17300ff66e2a9dcee90	Ppp2r5c:Ddx24	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF01603.27	True		0.4020100502512563	320	True	36.62523651123047	0.90625	0.015625	24.74958038330078	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	31.01104164123535	collected/chrna-expand-1026-6/models/protein_6a745707c227961f7c65ba374b130e24b8e24d287786b17300ff66e2a9dcee90_single_sequence_seed20260919/model.cif
peptide_40b1ddc622583999480fd674670e8dca57587fdf85f0c2b91886d6a78c3c7c53	40b1ddc622583999480fd674670e8dca57587fdf85f0c2b91886d6a78c3c7c53	Oxr1:Eif3h	sensitivity	domain_diversity_enriched	multiple_domain_hits	PF01398.27;PF19445.5	True		not_probability_sample	329	True	42.18109130859375	0.7689969604863222	0.0972644376899696	23.877826690673828	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	41.1166877746582	collected/chrna-expand-1026-6/models/protein_40b1ddc622583999480fd674670e8dca57587fdf85f0c2b91886d6a78c3c7c53_single_sequence_seed20260919/model.cif
peptide_60ad9e5532db97d74d0356313f19225b57d6f304ad2c48155474b652221d9720	60ad9e5532db97d74d0356313f19225b57d6f304ad2c48155474b652221d9720	Ncaph2:Stx5a	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF06278.17;PF05739.27	True		not_probability_sample	337	True	40.4412956237793	0.7329376854599406	0.0	24.761682510375977	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	51.895206451416016	collected/chrna-expand-1026-6/models/protein_60ad9e5532db97d74d0356313f19225b57d6f304ad2c48155474b652221d9720_single_sequence_seed20260919/model.cif
peptide_7cc1f513bcebf18dc85e445f621bf0dc70b2c918a80a655d3aab66a4a542ebe2	7cc1f513bcebf18dc85e445f621bf0dc70b2c918a80a655d3aab66a4a542ebe2	Pspc1:Micu2	sensitivity	representative_stratified_random	single_domain_hit	PF00076.29	True		0.4020100502512563	359	True	49.918521881103516	0.49025069637883006	0.11142061281337047	20.407012939453125	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	52.24125289916992	collected/chrna-expand-1026-6/models/protein_7cc1f513bcebf18dc85e445f621bf0dc70b2c918a80a655d3aab66a4a542ebe2_single_sequence_seed20260919/model.cif
peptide_7d5d8526dd3952856e29b9c5a1f309454835c635b15d57ad3467bc22441e8bd5	7d5d8526dd3952856e29b9c5a1f309454835c635b15d57ad3467bc22441e8bd5	Ampd3:Hapln3	sensitivity	domain_diversity_enriched	junction_within_candidate_domain	PF19326.6	True		not_probability_sample	359	True	34.21449661254883	0.8969359331476323	0.002785515320334262	25.8547306060791	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	24.47715187072754	collected/chrna-expand-1026-6/models/protein_7d5d8526dd3952856e29b9c5a1f309454835c635b15d57ad3467bc22441e8bd5_single_sequence_seed20260919/model.cif
peptide_4fef55b14bd5c845a5a1bfb8a2e952908f309468c38adbde507e65c8bc098f16	4fef55b14bd5c845a5a1bfb8a2e952908f309468c38adbde507e65c8bc098f16	Wwox:Rasa4	sensitivity	representative_stratified_random	multiple_domain_hits	PF00397.33;PF00397.33;PF00106.32;PF08659.17;PF13561.13	True		0.4020100502512563	371	True	46.04430389404297	0.5929919137466307	0.14285714285714285	22.66694450378418	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	31.370201110839844	collected/chrna-expand-1026-6/models/protein_4fef55b14bd5c845a5a1bfb8a2e952908f309468c38adbde507e65c8bc098f16_single_sequence_seed20260919/model.cif
peptide_7f3a7e354b125e9ef730e7cb8270cca83939f0ef4ea2ef6df9b98afb02189146	7f3a7e354b125e9ef730e7cb8270cca83939f0ef4ea2ef6df9b98afb02189146	Sympk:Tyrobp	sensitivity	representative_stratified_random	single_domain_hit	PF11935.15	True		0.4020100502512563	373	True	73.0542984008789	0.2386058981233244	0.6648793565683646	13.794029235839844	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	38.875579833984375	collected/chrna-expand-1026-6/models/protein_7f3a7e354b125e9ef730e7cb8270cca83939f0ef4ea2ef6df9b98afb02189146_single_sequence_seed20260919/model.cif
peptide_0f76130f33d338e14b3b5117353deaf5b91ec6206918d4a00918e824b7ec622f	0f76130f33d338e14b3b5117353deaf5b91ec6206918d4a00918e824b7ec622f	Clcn7:Psmb9	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF00654.26;PF00227.32	True		0.4020100502512563	398	True	36.04452133178711	0.9095477386934674	0.0	24.32929039001465	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	30.62320899963379	collected/chrna-expand-1026-6/models/protein_0f76130f33d338e14b3b5117353deaf5b91ec6206918d4a00918e824b7ec622f_single_sequence_seed20260919/model.cif
peptide_15c6e7a96980fc5ac7669a469759ec980670c1c0c73b899ea21be7c3eb670d4a	15c6e7a96980fc5ac7669a469759ec980670c1c0c73b899ea21be7c3eb670d4a	Nfat5:Arhgap10	sensitivity	representative_stratified_random	junction_within_candidate_domain	PF00620.33;PF07653.24;PF00018.35;PF14604.13	True		0.4020100502512563	401	True	38.1419677734375	0.8653366583541147	0.09725685785536159	26.77212142944336	chrna-expand-1026-6		boltz2_2.2.1_single_sequence_batch8	20260919	23.10186004638672	collected/chrna-expand-1026-6/models/protein_15c6e7a96980fc5ac7669a469759ec980670c1c0c73b899ea21be7c3eb670d4a_single_sequence_seed20260919/model.cif
